alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00000158,TR00147760,99,Unusual Spending Pattern,False Positive,2026-02-01 22:00:17,Chandresh Sood,EMP00000074,2026-02-12,2026-07-25 05:53:12.055222,,Fraud Detection System
ALR00000159,TR00057386,21,Location Mismatch,False Positive,2024-02-26 01:27:39,Balveer Parmar,EMP00000105,2024-03-24,2026-07-25 05:53:12.056216,,Fraud Detection System
ALR00000160,TR00054884,38,Unusual Spending Pattern,Resolved,2019-01-01 01:01:26,Nakul Sarma,EMP00000089,2019-01-27,2026-07-25 05:53:12.058214,,Fraud Detection System
ALR00000161,TR00018229,35,Card Not Present,False Positive,2021-12-21 06:04:20,Adweta Edwin,EMP00000099,2022-01-02,2026-07-25 05:53:12.059221,,Fraud Detection System
ALR00000162,TR00158627,90,Multiple Failed Attempts,Under Investigation,2023-01-10 07:04:04,Indira Misra,EMP00000166,,2026-07-25 05:53:12.060214,,Fraud Detection System
ALR00000163,TR00057070,61,Location Mismatch,Under Investigation,2024-03-31 21:43:31,Lajita Seshadri,EMP00000235,,2026-07-25 05:53:12.061222,,Fraud Detection System
ALR00000164,TR00226836,90,Multiple Failed Attempts,Closed,2026-02-03 20:39:34,Ronith Patla,EMP00000126,2026-03-03,2026-07-25 05:53:12.062218,,Fraud Detection System
ALR00000165,TR00215736,62,High Transaction Amount,Resolved,2025-06-09 11:06:58,Balveer Bumb,EMP00000079,2025-06-29,2026-07-25 05:53:12.063221,,Fraud Detection System
ALR00000166,TR00018175,58,Unusual Spending Pattern,False Positive,2024-07-27 10:28:32,Ekaja Zachariah,EMP00000158,2024-08-24,2026-07-25 05:53:12.064213,,Fraud Detection System
ALR00000167,TR00059230,66,Blacklisted Merchant,Resolved,2017-01-31 01:55:02,Meghana Maharaj,EMP00000320,2017-02-19,2026-07-25 05:53:12.066257,,Fraud Detection System
ALR00000168,TR00167989,40,Blacklisted Merchant,Under Investigation,2022-07-26 09:48:14,Ojas Ray,EMP00000066,,2026-07-25 05:53:12.067308,,Fraud Detection System
ALR00000169,TR00053357,3,Multiple Failed Attempts,Open,2018-09-29 02:03:06,,,,2026-07-25 05:53:12.067308,,Fraud Detection System
ALR00000170,TR00032957,18,Unusual Spending Pattern,Under Investigation,2015-08-16 14:36:51,Oni Dubey,EMP00000346,,2026-07-25 05:53:12.068288,,Fraud Detection System
ALR00000171,TR00234179,18,Multiple Failed Attempts,Under Investigation,2017-12-16 01:50:03,Dipta Sarin,EMP00000122,,2026-07-25 05:53:12.069322,,Fraud Detection System
ALR00000172,TR00143391,28,High Transaction Amount,False Positive,2019-09-11 15:09:55,Adweta Edwin,EMP00000099,2019-09-28,2026-07-25 05:53:12.070320,,Fraud Detection System
ALR00000173,TR00118752,67,Multiple Failed Attempts,Resolved,2026-06-07 15:49:19,Nicholas Goel,EMP00000108,2026-06-17,2026-07-25 05:53:12.071322,,Fraud Detection System
ALR00000174,TR00197625,32,Card Not Present,Resolved,2018-04-04 10:23:05,Balveer Bumb,EMP00000079,2018-04-10,2026-07-25 05:53:12.073217,,Fraud Detection System
ALR00000175,TR00203434,3,Velocity Check Failed,False Positive,2021-05-03 08:10:02,Sudiksha Aggarwal,EMP00000031,2021-05-27,2026-07-25 05:53:12.074254,,Fraud Detection System
ALR00000176,TR00047383,80,Blacklisted Merchant,Resolved,2023-04-14 15:32:21,Nimrat Dubey,EMP00000296,2023-05-07,2026-07-25 05:53:12.075218,,Fraud Detection System
ALR00000177,TR00024322,39,Card Not Present,Open,2021-01-17 18:39:53,,,,2026-07-25 05:53:12.075218,,Fraud Detection System
ALR00000178,TR00108266,47,Unusual Spending Pattern,False Positive,2022-07-25 19:12:01,Mohini Pathak,EMP00000022,2022-07-29,2026-07-25 05:53:12.077214,,Fraud Detection System
ALR00000179,TR00106437,37,Blacklisted Merchant,Resolved,2023-07-08 09:31:42,Veer Bir,EMP00000050,2023-07-10,2026-07-25 05:53:12.078212,,Fraud Detection System
ALR00000180,TR00117346,100,Multiple Failed Attempts,Resolved,2022-07-26 11:36:53,Onveer Walla,EMP00000012,2022-07-31,2026-07-25 05:53:12.079214,,Fraud Detection System
ALR00000181,TR00183228,72,Multiple Failed Attempts,Under Investigation,2013-04-16 20:27:58,Lajita Seshadri,EMP00000235,,2026-07-25 05:53:12.080213,,Fraud Detection System
ALR00000182,TR00169011,52,High Transaction Amount,Closed,2026-05-12 23:27:25,Sudiksha Aggarwal,EMP00000031,2026-05-19,2026-07-25 05:53:12.081214,,Fraud Detection System
ALR00000183,TR00246115,10,Blacklisted Merchant,Resolved,2026-03-12 08:14:31,Jyoti Solanki,EMP00000213,2026-03-19,2026-07-25 05:53:12.082321,,Fraud Detection System
ALR00000184,TR00024685,9,High Transaction Amount,False Positive,2020-10-04 06:11:03,Yuvraj Handa,EMP00000060,2020-10-24,2026-07-25 05:53:12.083222,,Fraud Detection System
ALR00000185,TR00100977,64,Unusual Spending Pattern,Under Investigation,2020-04-02 17:28:41,Nicholas Goel,EMP00000108,,2026-07-25 05:53:12.084221,,Fraud Detection System
ALR00000186,TR00084957,36,Blacklisted Merchant,Resolved,2023-12-04 00:58:13,Hritik Kaur,EMP00000338,2024-01-01,2026-07-25 05:53:12.085220,,Fraud Detection System
ALR00000187,TR00216318,56,Multiple Failed Attempts,Resolved,2023-04-01 18:29:38,Frederick Khurana,EMP00000208,2023-04-04,2026-07-25 05:53:12.087233,,Fraud Detection System
ALR00000188,TR00062052,32,Multiple Failed Attempts,Closed,2025-11-21 18:46:03,Chaaya Saran,EMP00000030,2025-12-09,2026-07-25 05:53:12.088216,,Fraud Detection System
ALR00000189,TR00047320,51,Multiple Failed Attempts,Resolved,2021-05-13 01:59:23,Benjamin Morar,EMP00000104,2021-05-31,2026-07-25 05:53:12.089257,,Fraud Detection System
ALR00000190,TR00112753,23,Location Mismatch,False Positive,2021-07-28 16:38:10,Zayyan Bumb,EMP00000179,2021-08-25,2026-07-25 05:53:12.090221,,Fraud Detection System
ALR00000191,TR00105967,55,Blacklisted Merchant,Under Investigation,2026-02-02 02:55:33,Indira Misra,EMP00000166,,2026-07-25 05:53:12.091215,,Fraud Detection System
ALR00000192,TR00069749,22,Velocity Check Failed,False Positive,2025-08-09 09:30:45,Yuvraj Handa,EMP00000060,2025-08-31,2026-07-25 05:53:12.092216,,Fraud Detection System
ALR00000193,TR00062340,59,Multiple Failed Attempts,Under Investigation,2024-04-07 23:37:05,Akshay Lalla,EMP00000335,,2026-07-25 05:53:12.093299,,Fraud Detection System
ALR00000194,TR00231279,82,Card Not Present,Closed,2022-11-16 04:23:12,Ojas Ray,EMP00000066,2022-12-11,2026-07-25 05:53:12.095215,,Fraud Detection System
ALR00000195,TR00111419,18,High Transaction Amount,Closed,2025-04-17 16:46:40,Mohini Pathak,EMP00000022,2025-04-29,2026-07-25 05:53:12.096303,,Fraud Detection System
ALR00000196,TR00216210,86,Card Not Present,Closed,2020-08-08 15:18:52,Hritik Kaur,EMP00000338,2020-09-03,2026-07-25 05:53:12.097312,,Fraud Detection System
ALR00000197,TR00138361,12,Location Mismatch,Resolved,2020-02-16 23:42:47,Nicholas Goel,EMP00000108,2020-02-16,2026-07-25 05:53:12.098304,,Fraud Detection System
ALR00000198,TR00012918,34,Blacklisted Merchant,Resolved,2017-02-11 00:03:58,Aahana Pillay,EMP00000186,2017-02-16,2026-07-25 05:53:12.099315,,Fraud Detection System
ALR00000199,TR00249811,13,Card Not Present,Open,2025-08-07 23:00:00,,,,2026-07-25 05:53:12.100303,,Fraud Detection System
ALR00000200,TR00210080,34,Card Not Present,Resolved,2021-12-02 11:49:56,Aadhya Andra,EMP00000312,2021-12-28,2026-07-25 05:53:12.100572,,Fraud Detection System
ALR00000201,TR00242576,90,Card Not Present,Resolved,2019-09-11 03:06:32,Ishwar Kamdar,EMP00000185,2019-09-23,2026-07-25 05:53:12.101678,,Fraud Detection System
ALR00000202,TR00232000,40,Velocity Check Failed,Closed,2018-06-01 22:42:59,Alka Dewan,EMP00000020,2018-06-17,2026-07-25 05:53:12.103617,,Fraud Detection System
ALR00000203,TR00212921,3,Multiple Failed Attempts,Resolved,2010-05-30 07:41:02,Riya Pai,EMP00000314,2010-06-04,2026-07-25 05:53:12.104622,,Fraud Detection System
ALR00000204,TR00041721,14,Location Mismatch,False Positive,2025-04-18 03:05:14,Alka Dewan,EMP00000020,2025-05-02,2026-07-25 05:53:12.105617,,Fraud Detection System
ALR00000205,TR00121911,53,Location Mismatch,Resolved,2026-07-17 20:59:32,Pallavi Kakar,EMP00000043,2026-07-22,2026-07-25 05:53:12.106722,,Fraud Detection System
ALR00000206,TR00053243,0,Unusual Spending Pattern,Open,2025-04-09 04:30:10,,,,2026-07-25 05:53:12.107614,,Fraud Detection System
ALR00000207,TR00100582,88,High Transaction Amount,Resolved,2017-09-29 23:05:54,Sudiksha Aggarwal,EMP00000031,2017-10-06,2026-07-25 05:53:12.108617,,Fraud Detection System
ALR00000208,TR00015100,32,High Transaction Amount,Resolved,2020-05-21 09:23:36,Balveer Bumb,EMP00000079,2020-06-12,2026-07-25 05:53:12.109661,,Fraud Detection System
ALR00000209,TR00095201,5,Location Mismatch,Under Investigation,2026-07-23 14:41:13,Nimrat Dubey,EMP00000296,,2026-07-25 05:53:12.112092,,Fraud Detection System
ALR00000210,TR00246441,1,Velocity Check Failed,False Positive,2016-07-02 00:24:21,Lajita Seshadri,EMP00000235,2016-07-02,2026-07-25 05:53:12.113211,,Fraud Detection System
ALR00000211,TR00066111,25,Card Not Present,Under Investigation,2022-08-16 14:14:22,Onveer Walla,EMP00000012,,2026-07-25 05:53:12.114189,,Fraud Detection System
ALR00000212,TR00197471,9,Location Mismatch,False Positive,2016-03-13 04:36:16,Balveer Bumb,EMP00000079,2016-03-25,2026-07-25 05:53:12.115200,,Fraud Detection System
ALR00000213,TR00114218,97,Unusual Spending Pattern,Resolved,2025-04-10 20:05:11,Balveer Bumb,EMP00000079,2025-05-04,2026-07-25 05:53:12.116204,,Fraud Detection System
ALR00000214,TR00106296,57,Multiple Failed Attempts,Resolved,2022-10-10 11:00:16,Lakshit Dora,EMP00000159,2022-10-18,2026-07-25 05:53:12.117197,,Fraud Detection System
ALR00000215,TR00239493,52,Blacklisted Merchant,Open,2013-12-10 11:19:49,,,,2026-07-25 05:53:12.118205,,Fraud Detection System
ALR00000216,TR00248771,22,Multiple Failed Attempts,Resolved,2025-09-04 02:17:44,Alka Dewan,EMP00000020,2025-09-28,2026-07-25 05:53:12.119209,,Fraud Detection System
ALR00000217,TR00139736,74,Multiple Failed Attempts,Resolved,2022-05-24 16:29:25,Ekaja Zachariah,EMP00000158,2022-05-29,2026-07-25 05:53:12.120219,,Fraud Detection System
ALR00000218,TR00180475,76,High Transaction Amount,Under Investigation,2026-06-05 11:00:42,Riya Pai,EMP00000314,,2026-07-25 05:53:12.121190,,Fraud Detection System
ALR00000219,TR00038628,41,Card Not Present,Under Investigation,2021-11-03 09:41:34,Devansh Rajan,EMP00000026,,2026-07-25 05:53:12.122206,,Fraud Detection System
ALR00000220,TR00074482,57,High Transaction Amount,False Positive,2025-02-11 01:25:02,Balveer Bumb,EMP00000079,2025-02-25,2026-07-25 05:53:12.123207,,Fraud Detection System
ALR00000221,TR00242535,12,Unusual Spending Pattern,Under Investigation,2016-10-18 09:13:02,Ekaja Zachariah,EMP00000158,,2026-07-25 05:53:12.125186,,Fraud Detection System
ALR00000222,TR00145506,15,High Transaction Amount,Resolved,2023-09-14 21:08:25,Riya Pai,EMP00000314,2023-10-08,2026-07-25 05:53:12.126229,,Fraud Detection System
ALR00000223,TR00136303,80,Velocity Check Failed,Under Investigation,2025-01-02 03:07:42,Nakul Bhandari,EMP00000075,,2026-07-25 05:53:12.127106,,Fraud Detection System
ALR00000224,TR00188152,62,Blacklisted Merchant,Resolved,2019-02-15 07:23:11,Lakshit Dora,EMP00000159,2019-03-16,2026-07-25 05:53:12.128200,,Fraud Detection System
ALR00000225,TR00014736,20,Velocity Check Failed,Under Investigation,2020-07-23 00:41:25,Prisha Andra,EMP00000100,,2026-07-25 05:53:12.129216,,Fraud Detection System
ALR00000226,TR00146833,14,Unusual Spending Pattern,Under Investigation,2012-12-27 22:29:23,Nimrat Dubey,EMP00000296,,2026-07-25 05:53:12.130184,,Fraud Detection System
ALR00000227,TR00126307,23,Multiple Failed Attempts,Resolved,2017-09-22 22:37:06,Zaid Dara,EMP00000149,2017-10-01,2026-07-25 05:53:12.132186,,Fraud Detection System
ALR00000228,TR00213996,84,Velocity Check Failed,Resolved,2022-12-10 03:29:13,Pallavi Kakar,EMP00000043,2022-12-17,2026-07-25 05:53:12.133214,,Fraud Detection System
ALR00000229,TR00039410,43,Multiple Failed Attempts,Resolved,2021-01-16 21:48:45,Yagnesh Shan,EMP00000279,2021-02-03,2026-07-25 05:53:12.134194,,Fraud Detection System
ALR00000230,TR00240441,97,Card Not Present,Resolved,2020-04-28 01:02:55,Chaaya Saran,EMP00000030,2020-05-05,2026-07-25 05:53:12.135191,,Fraud Detection System
ALR00000231,TR00020306,4,Unusual Spending Pattern,Open,2021-02-20 00:10:48,,,,2026-07-25 05:53:12.136188,,Fraud Detection System
ALR00000232,TR00046368,90,High Transaction Amount,Open,2022-12-01 09:25:42,,,,2026-07-25 05:53:12.136188,,Fraud Detection System
ALR00000233,TR00149510,58,Multiple Failed Attempts,False Positive,2024-06-22 18:09:21,Nimrat Dubey,EMP00000296,2024-07-18,2026-07-25 05:53:12.137191,,Fraud Detection System
ALR00000234,TR00169516,34,Velocity Check Failed,Closed,2025-11-26 22:21:52,Zayyan Bumb,EMP00000179,2025-12-21,2026-07-25 05:53:12.138198,,Fraud Detection System
ALR00000235,TR00058585,14,Card Not Present,Resolved,2021-08-01 12:58:52,Nakul Sarma,EMP00000089,2021-08-01,2026-07-25 05:53:12.139208,,Fraud Detection System
ALR00000236,TR00029997,29,Blacklisted Merchant,Resolved,2021-03-31 13:16:13,Balendra Pingle,EMP00000102,2021-04-29,2026-07-25 05:53:12.141099,,Fraud Detection System
ALR00000237,TR00223443,0,Unusual Spending Pattern,Resolved,2021-01-31 15:40:10,Devansh Sachdeva,EMP00000161,2021-02-15,2026-07-25 05:53:12.142103,,Fraud Detection System
ALR00000238,TR00061411,91,Multiple Failed Attempts,Under Investigation,2019-07-15 16:46:26,Hritik Kaur,EMP00000338,,2026-07-25 05:53:12.143101,,Fraud Detection System
ALR00000239,TR00149383,45,Blacklisted Merchant,False Positive,2020-05-29 01:13:53,Rudra Sandal,EMP00000245,2020-06-21,2026-07-25 05:53:12.144106,,Fraud Detection System
ALR00000240,TR00155798,74,Unusual Spending Pattern,Closed,2024-03-25 14:47:10,Hritik Kaur,EMP00000338,2024-03-25,2026-07-25 05:53:12.145108,,Fraud Detection System
ALR00000241,TR00105299,31,Multiple Failed Attempts,Resolved,2010-01-12 04:20:50,Kashvi Sarma,EMP00000045,2010-01-17,2026-07-25 05:53:12.147103,,Fraud Detection System
ALR00000242,TR00146690,13,Blacklisted Merchant,Open,2011-03-15 18:43:50,,,,2026-07-25 05:53:12.147103,,Fraud Detection System
ALR00000243,TR00131261,29,High Transaction Amount,Closed,2024-04-05 21:10:30,Jyoti Solanki,EMP00000213,2024-04-22,2026-07-25 05:53:12.148098,,Fraud Detection System
ALR00000244,TR00234004,33,Unusual Spending Pattern,Open,2018-05-31 05:47:22,,,,2026-07-25 05:53:12.149100,,Fraud Detection System
ALR00000245,TR00050927,58,Blacklisted Merchant,False Positive,2025-07-07 16:11:35,Aditya Shanker,EMP00000084,2025-07-21,2026-07-25 05:53:12.150097,,Fraud Detection System
ALR00000246,TR00179880,51,Blacklisted Merchant,Resolved,2026-04-05 03:15:00,Aahana Pillay,EMP00000186,2026-04-16,2026-07-25 05:53:12.151099,,Fraud Detection System
ALR00000247,TR00059432,16,Velocity Check Failed,Resolved,2024-04-29 02:30:27,Lajita Seshadri,EMP00000235,2024-05-01,2026-07-25 05:53:12.152098,,Fraud Detection System
ALR00000248,TR00099251,51,Card Not Present,Closed,2026-05-26 07:28:45,Oni Dubey,EMP00000346,2026-06-06,2026-07-25 05:53:12.153102,,Fraud Detection System
ALR00000249,TR00168651,98,Blacklisted Merchant,False Positive,2023-02-19 01:10:58,Jagdish Koshy,EMP00000078,2023-03-18,2026-07-25 05:53:12.155098,,Fraud Detection System
ALR00000250,TR00075310,10,Multiple Failed Attempts,Open,2012-09-04 04:02:20,,,,2026-07-25 05:53:12.155098,,Fraud Detection System
ALR00000251,TR00079353,9,Multiple Failed Attempts,Open,2010-09-18 02:22:59,,,,2026-07-25 05:53:12.156098,,Fraud Detection System
ALR00000252,TR00189127,43,Unusual Spending Pattern,Under Investigation,2023-05-22 02:36:43,Sudiksha Aggarwal,EMP00000031,,2026-07-25 05:53:12.157100,,Fraud Detection System
ALR00000253,TR00018594,7,Velocity Check Failed,Under Investigation,2024-05-29 04:58:12,Devansh Rajan,EMP00000026,,2026-07-25 05:53:12.158098,,Fraud Detection System
ALR00000254,TR00115066,10,Unusual Spending Pattern,Resolved,2026-05-03 04:26:48,Rudra Sandal,EMP00000245,2026-05-06,2026-07-25 05:53:12.160105,,Fraud Detection System
ALR00000255,TR00249562,8,Blacklisted Merchant,False Positive,2023-12-08 16:23:17,Sudiksha Aggarwal,EMP00000031,2023-12-12,2026-07-25 05:53:12.161105,,Fraud Detection System
ALR00000256,TR00248914,41,Blacklisted Merchant,Resolved,2020-11-08 08:25:42,Mohini Pathak,EMP00000022,2020-12-01,2026-07-25 05:53:12.162105,,Fraud Detection System
ALR00000257,TR00018691,11,Blacklisted Merchant,Open,2026-07-06 13:40:06,,,,2026-07-25 05:53:12.162105,,Fraud Detection System
ALR00000258,TR00053142,90,High Transaction Amount,Closed,2019-11-27 09:49:07,Kiaan Shetty,EMP00000150,2019-11-30,2026-07-25 05:53:12.163116,,Fraud Detection System
ALR00000259,TR00066110,49,High Transaction Amount,False Positive,2023-09-09 21:18:19,Vaishnavi Bora,EMP00000143,2023-10-04,2026-07-25 05:53:12.165105,,Fraud Detection System
ALR00000260,TR00233617,97,Velocity Check Failed,Under Investigation,2026-03-05 23:58:22,Benjamin Morar,EMP00000104,,2026-07-25 05:53:12.166105,,Fraud Detection System
ALR00000261,TR00221098,44,Card Not Present,Under Investigation,2026-06-20 05:33:52,Chandresh Sood,EMP00000074,,2026-07-25 05:53:12.167105,,Fraud Detection System
ALR00000262,TR00220746,32,Location Mismatch,Resolved,2026-05-01 09:50:46,Nakul Bhandari,EMP00000075,2026-05-07,2026-07-25 05:53:12.168104,,Fraud Detection System
ALR00000263,TR00092542,29,Blacklisted Merchant,Under Investigation,2016-11-13 15:58:14,Sudiksha Aggarwal,EMP00000031,,2026-07-25 05:53:12.169105,,Fraud Detection System
ALR00000264,TR00039481,8,High Transaction Amount,Resolved,2023-03-20 14:51:10,Mohini Pathak,EMP00000022,2023-03-26,2026-07-25 05:53:12.170106,,Fraud Detection System
ALR00000265,TR00209531,86,Unusual Spending Pattern,Open,2020-09-18 01:39:41,,,,2026-07-25 05:53:12.171104,,Fraud Detection System
ALR00000266,TR00176685,45,Velocity Check Failed,Resolved,2026-01-26 15:07:24,Devansh Sachdeva,EMP00000161,2026-02-18,2026-07-25 05:53:12.172101,,Fraud Detection System
ALR00000267,TR00153920,34,Blacklisted Merchant,Closed,2025-11-25 05:48:51,Rudra Sandal,EMP00000245,2025-12-21,2026-07-25 05:53:12.173105,,Fraud Detection System
ALR00000268,TR00246850,44,Blacklisted Merchant,False Positive,2023-08-11 21:14:19,Devansh Sachdeva,EMP00000161,2023-08-19,2026-07-25 05:53:12.174105,,Fraud Detection System
ALR00000269,TR00164156,94,Unusual Spending Pattern,Resolved,2024-01-24 22:04:52,Ekaja Zachariah,EMP00000158,2024-02-05,2026-07-25 05:53:12.175106,,Fraud Detection System
ALR00000270,TR00002097,67,High Transaction Amount,Resolved,2025-08-06 21:33:12,Sudiksha Aggarwal,EMP00000031,2025-08-31,2026-07-25 05:53:12.176101,,Fraud Detection System
ALR00000271,TR00205648,30,Card Not Present,Resolved,2025-09-05 23:09:10,Zayan Behl,EMP00000096,2025-10-04,2026-07-25 05:53:12.177125,,Fraud Detection System
ALR00000272,TR00075125,63,Card Not Present,False Positive,2024-06-20 17:20:24,Zayan Behl,EMP00000096,2024-07-10,2026-07-25 05:53:12.179099,,Fraud Detection System
ALR00000273,TR00166553,8,Location Mismatch,False Positive,2024-04-02 23:51:48,Lajita Seshadri,EMP00000235,2024-04-12,2026-07-25 05:53:12.180107,,Fraud Detection System
ALR00000274,TR00235001,72,Location Mismatch,Resolved,2016-01-21 18:20:23,Lajita Seshadri,EMP00000235,2016-02-16,2026-07-25 05:53:12.181100,,Fraud Detection System
ALR00000275,TR00033395,46,High Transaction Amount,Resolved,2019-12-17 00:05:14,Jack Rajan,EMP00000123,2019-12-26,2026-07-25 05:53:12.182105,,Fraud Detection System
ALR00000276,TR00028976,33,High Transaction Amount,Resolved,2022-09-18 13:18:37,Adweta Edwin,EMP00000099,2022-10-03,2026-07-25 05:53:12.183105,,Fraud Detection System
ALR00000277,TR00026834,62,Card Not Present,Resolved,2022-06-21 10:27:32,Vaishnavi Bora,EMP00000143,2022-07-10,2026-07-25 05:53:12.184108,,Fraud Detection System
ALR00000278,TR00139032,27,Unusual Spending Pattern,Under Investigation,2025-08-18 10:47:22,Jeremiah Dave,EMP00000041,,2026-07-25 05:53:12.185104,,Fraud Detection System
ALR00000279,TR00068066,83,Blacklisted Merchant,Resolved,2025-11-09 16:02:14,Ekaja Zachariah,EMP00000158,2025-11-27,2026-07-25 05:53:12.186100,,Fraud Detection System
ALR00000280,TR00152126,82,Card Not Present,Resolved,2020-07-20 08:02:44,Devansh Rajan,EMP00000026,2020-08-10,2026-07-25 05:53:12.187108,,Fraud Detection System
