transaction_id,account_id,merchant_id,card_id,transaction_timestamp,transaction_type,transaction_channel,transaction_status,amount,currency,reference_number,narration,location_city,location_state,is_international,created_at,updated_at,source_system
TR00450117,ACC00007701,,CD00008065,2025-09-24 07:24:27,Debit,Mobile Banking,Success,95410.53,INR,TXNUTR202608030014091085,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.372566,,Enterprise System
TR00450118,ACC00007749,,CD00008122,2026-06-28 05:56:51,Debit,ATM,Success,17266.2,INR,TXNUTR202608032104629367,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.372566,,Enterprise System
TR00450119,ACC00007765,,CD00008138,2025-12-24 15:39:48,Deposit,Cheque,Success,504127.02,INR,TXNUTR202608031749993675,Cash Deposit,UDALGURI,ASSAM,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450120,ACC00007728,MER00001136,CD00008098,2026-02-02 01:10:52,POS Purchase,POS,Failed,20993.23,INR,TXNUTR202608039602772378,POS Purchase at Om Sibal Academy,CACHAR,ASSAM,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450121,ACC00007730,,CD00008099,2014-07-10 03:50:15,Credit,UPI,Success,1633.57,INR,TXNUTR202608035470749910,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450122,ACC00007726,,CD00008095,2025-08-28 22:51:16,Deposit,ATM,Success,11683.53,INR,TXNUTR202608038318645034,Cash Deposit,UDALGURI,ASSAM,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450123,ACC00007747,MER00001134,CD00008120,2012-10-22 17:15:36,Online Payment,Mobile Banking,Success,89995.66,INR,TXNUTR202608039662304946,Online Payment to Shree Kakar Academy,ANAND,GUJARAT,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450124,ACC00007716,,,2011-12-13 16:24:53,Deposit,Cheque,Success,615176.89,INR,TXNUTR202608038091538750,Cash Deposit,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.373564,,Enterprise System
TR00450125,ACC00007761,,CD00008133,2024-10-18 17:29:30,Debit,POS,Success,42294.14,INR,TXNUTR202608038333835179,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.374563,,Enterprise System
TR00450126,ACC00007748,MER00001124,CD00008121,2014-09-10 21:28:18,POS Purchase,POS,Success,33401.32,INR,TXNUTR202608036930888780,POS Purchase at Shree Banerjee Dhaba,RATNAGIRI,MAHARASHTRA,No,2026-08-03 12:22:46.374563,,Enterprise System
TR00450127,ACC00007757,MER00001141,CD00008129,2023-07-23 20:58:06,POS Purchase,POS,Success,33019.34,INR,TXNUTR202608036120977507,POS Purchase at Shree Balan Mart,MADHUBANI,BIHAR,Yes,2026-08-03 12:22:46.374563,,Enterprise System
TR00450128,ACC00007717,,CD00008083,2026-05-28 10:17:43,Debit,UPI,Success,21182.67,INR,TXNUTR202608031143979609,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.374563,,Enterprise System
TR00450129,ACC00007753,,CD00008126,2010-10-23 15:11:35,Deposit,Branch,Success,22798.05,INR,TXNUTR202608030398441476,Cash Deposit,DINDIGUL,TAMIL NADU,No,2026-08-03 12:22:46.375566,,Enterprise System
TR00450130,ACC00007744,MER00001145,,2025-06-20 23:23:58,Bill Payment,Auto Debit,Success,8075.45,INR,TXNUTR202608037819662197,Bill Payment - Prime Bawa Energy,BARPETA,ASSAM,No,2026-08-03 12:22:46.375566,,Enterprise System
TR00450131,ACC00007713,,CD00008078,2020-12-13 15:06:56,Transfer,Mobile Banking,Success,48785.65,INR,TXNUTR202608034019458913,Mobile Banking Transfer,UDALGURI,ASSAM,No,2026-08-03 12:22:46.375566,,Enterprise System
TR00450132,ACC00007718,MER00001108,CD00008086,2026-05-17 09:33:43,POS Purchase,POS,Success,37323.89,INR,TXNUTR202608036205947970,POS Purchase at Sai Johal Fresh,SINDHUDURG,MAHARASHTRA,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450133,ACC00007749,,CD00008122,2026-07-10 07:59:01,Debit,ATM,Success,1434.43,INR,TXNUTR202608039163489457,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450134,ACC00007769,,,2020-08-29 01:04:13,Debit,Mobile Banking,Success,62375.11,INR,TXNUTR202608032277331991,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450135,ACC00007731,,,2025-09-16 15:25:58,Debit,Mobile Banking,Success,81467.39,INR,TXNUTR202608032202628695,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450136,ACC00007735,,CD00008106,2023-10-10 15:27:24,Credit,NEFT,Success,113247.94,INR,TXNUTR202608034136888437,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450137,ACC00007716,,,2021-04-18 09:48:44,Credit,Branch,Success,64880.17,INR,TXNUTR202608030732598762,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450138,ACC00007710,,CD00008076,2021-02-20 09:36:58,Credit,IMPS,Success,292750.63,INR,TXNUTR202608035799915080,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450139,ACC00007715,MER00001140,CD00008080,2025-01-28 02:03:42,POS Purchase,POS,Failed,65451.69,INR,TXNUTR202608039641855806,POS Purchase at Sai Andra Electricity,CUDDALORE,TAMIL NADU,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450140,ACC00007715,,CD00008080,2024-08-22 05:52:02,Debit,POS,Success,49361.22,INR,TXNUTR202608032667912775,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.376562,,Enterprise System
TR00450141,ACC00007765,,CD00008137,2025-09-29 15:39:17,Withdrawal,ATM,Success,16932.49,INR,TXNUTR202608039657345365,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450142,ACC00007721,,CD00008089,2025-12-24 14:36:36,Credit,NEFT,Success,251760.14,INR,TXNUTR202608030668560970,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450143,ACC00007748,,CD00008121,2013-03-04 02:33:21,Debit,ATM,Pending,7364.42,INR,TXNUTR202608030691767099,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450144,ACC00007746,,CD00008118,2026-03-15 15:16:08,Withdrawal,Branch,Success,62929.48,INR,TXNUTR202608033170298389,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450145,ACC00007750,MER00001130,CD00008123,2019-06-06 03:51:58,POS Purchase,POS,Success,34739.32,INR,TXNUTR202608030209097684,POS Purchase at New Prabhu Online,BHADRAK,ODISHA,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450146,ACC00007769,,,2015-02-03 09:38:24,Credit,UPI,Success,23682.38,INR,TXNUTR202608033837166956,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450147,ACC00007732,,CD00008102,2015-04-26 13:14:05,Credit,NEFT,Failed,265030.86,INR,TXNUTR202608030822895167,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.377568,,Enterprise System
TR00450148,ACC00007759,,CD00008131,2020-09-15 21:23:33,Credit,Branch,Success,86193.75,INR,TXNUTR202608032181099649,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.378572,,Enterprise System
TR00450149,ACC00007726,,CD00008095,2026-04-04 17:25:50,Debit,UPI,Success,12727.39,INR,TXNUTR202608030293770115,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.378572,,Enterprise System
TR00450150,ACC00007718,,CD00008085,2017-08-09 06:30:47,Debit,Online Banking,Success,9530.7,INR,TXNUTR202608031726390235,Funds Debited,KANPUR DEHAT,UTTAR PRADESH,No,2026-08-03 12:22:46.378572,,Enterprise System
TR00450151,ACC00007764,,,2024-05-11 10:57:44,Credit,Branch,Success,48886.17,INR,TXNUTR202608037516015390,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.378572,,Enterprise System
TR00450152,ACC00007710,,CD00008076,2021-10-10 04:07:46,Deposit,ATM,Success,16600.26,INR,TXNUTR202608032769835548,Cash Deposit,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.379536,,Enterprise System
TR00450153,ACC00007770,,CD00008143,2021-05-22 03:58:55,Credit,Branch,Success,29552.34,INR,TXNUTR202608037560127844,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.379536,,Enterprise System
TR00450154,ACC00007735,,CD00008106,2022-04-11 16:16:30,Withdrawal,ATM,Success,9253.54,INR,TXNUTR202608033559572662,Cash Withdrawal,VIJAYAPURA,KARNATAKA,No,2026-08-03 12:22:46.380134,,Enterprise System
TR00450155,ACC00007762,,CD00008135,2020-01-21 21:06:58,Debit,Mobile Banking,Success,27395.64,INR,TXNUTR202608037796989136,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.380134,,Enterprise System
TR00450156,ACC00007752,,CD00008125,2026-04-20 12:29:49,Debit,UPI,Success,4828.76,INR,TXNUTR202608034067496271,Funds Debited,SOUTH GOA,GOA,No,2026-08-03 12:22:46.381235,,Enterprise System
TR00450157,ACC00007722,,,2014-12-27 03:55:59,Credit,IMPS,Pending,220504.65,INR,TXNUTR202608033693319649,Funds Credited,TIRUNELVELI,TAMIL NADU,Yes,2026-08-03 12:22:46.381235,,Enterprise System
TR00450158,ACC00007727,,CD00008096,2020-11-24 19:51:34,Debit,Online Banking,Success,63064.36,INR,TXNUTR202608039954159348,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.381235,,Enterprise System
TR00450159,ACC00007743,,CD00008116,2018-06-09 20:47:48,Credit,UPI,Success,18467.27,INR,TXNUTR202608039777329613,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.381235,,Enterprise System
TR00450160,ACC00007751,,,2020-06-12 10:19:24,Credit,IMPS,Success,365576.44,INR,TXNUTR202608032150628124,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.381235,,Enterprise System
TR00450161,ACC00007704,,CD00008068,2026-05-28 15:28:19,Credit,UPI,Success,11342.47,INR,TXNUTR202608038199860290,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.381235,,Enterprise System
TR00450162,ACC00007716,,,2008-02-29 06:34:55,Credit,RTGS,Success,1017856.52,INR,TXNUTR202608038590140291,Funds Credited,West Tripura,TRIPURA,No,2026-08-03 12:22:46.382140,,Enterprise System
TR00450163,ACC00007702,,CD00008066,2020-01-14 17:15:23,Credit,NEFT,Success,339216.11,INR,TXNUTR202608036181237425,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.382140,,Enterprise System
TR00450164,ACC00007753,,CD00008126,2022-09-27 09:15:15,Credit,UPI,Success,720.75,INR,TXNUTR202608038402402012,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.382140,,Enterprise System
TR00450165,ACC00007760,MER00001133,,2025-10-28 08:57:17,POS Purchase,POS,Success,29397.06,INR,TXNUTR202608036196849698,POS Purchase at Om Basu Corporation,SANGAREDDY,TELANGANA,No,2026-08-03 12:22:46.383139,,Enterprise System
TR00450166,ACC00007769,,,2019-05-24 21:50:43,Deposit,ATM,Success,18759.61,INR,TXNUTR202608037232111048,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.383139,,Enterprise System
TR00450167,ACC00007712,,CD00008077,2021-03-15 21:25:15,Credit,NEFT,Success,28862.61,INR,TXNUTR202608039799757605,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.383139,,Enterprise System
TR00450168,ACC00007728,,CD00008098,2025-04-04 16:11:04,Debit,ATM,Success,18597.14,INR,TXNUTR202608032071614514,Funds Debited,KANGRA,HIMACHAL PRADESH,No,2026-08-03 12:22:46.383139,,Enterprise System
TR00450169,ACC00007759,,CD00008131,2020-09-29 14:40:51,Transfer,RTGS,Success,1037083.87,INR,TXNUTR202608030681111327,RTGS Transfer,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.384139,,Enterprise System
TR00450170,ACC00007749,MER00001116,CD00008122,2026-06-22 16:23:39,POS Purchase,POS,Success,56753.73,INR,TXNUTR202608039420333203,POS Purchase at Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:46.384139,,Enterprise System
TR00450171,ACC00007720,,CD00008088,2026-07-15 22:14:54,Debit,POS,Reversed,9336.3,INR,TXNUTR202608034511513985,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.384139,,Enterprise System
TR00450172,ACC00007728,MER00001107,CD00008098,2021-10-23 15:04:40,POS Purchase,POS,Success,74419.11,INR,TXNUTR202608036110571882,POS Purchase at Sai Kumer Institute,Biswanath,ASSAM,No,2026-08-03 12:22:46.384139,,Enterprise System
TR00450173,ACC00007753,,CD00008126,2020-04-18 04:23:37,Credit,UPI,Success,11953.73,INR,TXNUTR202608031136915946,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.384139,,Enterprise System
TR00450174,ACC00007706,,CD00008072,2026-01-08 02:20:10,Debit,POS,Success,42238.27,INR,TXNUTR202608030578854299,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450175,ACC00007762,,CD00008135,2014-04-27 20:21:26,Withdrawal,Branch,Success,27263.97,INR,TXNUTR202608032563794998,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450176,ACC00007718,,CD00008086,2020-04-01 04:48:28,Credit,UPI,Success,19777.28,INR,TXNUTR202608030533292445,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450177,ACC00007722,,,2014-01-05 18:02:06,Debit,Mobile Banking,Success,83169.24,INR,TXNUTR202608031538186952,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450178,ACC00007746,,CD00008119,2020-10-25 17:30:31,Credit,UPI,Success,8520.23,INR,TXNUTR202608034082857210,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450179,ACC00007749,,CD00008122,2026-06-10 15:11:39,Withdrawal,Branch,Success,85594.44,INR,TXNUTR202608031693172427,Cash Withdrawal,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450180,ACC00007727,,CD00008097,2019-01-20 14:08:23,Withdrawal,Branch,Success,89130.9,INR,TXNUTR202608034797059615,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450181,ACC00007727,,CD00008097,2025-01-18 02:26:09,Debit,POS,Success,72490.93,INR,TXNUTR202608033302181493,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450182,ACC00007747,,CD00008120,2016-09-06 23:22:09,Credit,NEFT,Success,447416.14,INR,TXNUTR202608036757093913,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450183,ACC00007741,,CD00008114,2019-04-04 19:20:53,Credit,NEFT,Success,156024.41,INR,TXNUTR202608030111143955,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.385139,,Enterprise System
TR00450184,ACC00007714,MER00001108,,2026-07-23 11:06:04,Bill Payment,Auto Debit,Success,90216.59,INR,TXNUTR202608030117453009,Bill Payment - Sai Johal Fresh,SINDHUDURG,MAHARASHTRA,No,2026-08-03 12:22:46.386138,,Enterprise System
TR00450185,ACC00007768,,CD00008141,2025-08-27 06:49:11,Credit,Branch,Success,56282.37,INR,TXNUTR202608032936495679,Funds Credited,SURYAPET,TELANGANA,No,2026-08-03 12:22:46.386138,,Enterprise System
TR00450186,ACC00007702,,CD00008066,2009-03-31 00:55:39,Withdrawal,Branch,Success,45607.6,INR,TXNUTR202608033348441473,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.386138,,Enterprise System
TR00450187,ACC00007703,,,2024-02-01 00:02:35,Transfer,Mobile Banking,Success,12561.65,INR,TXNUTR202608035647369613,Mobile Banking Transfer,UDALGURI,ASSAM,Yes,2026-08-03 12:22:46.386138,,Enterprise System
TR00450188,ACC00007701,MER00001149,CD00008065,2026-07-29 19:13:25,POS Purchase,POS,Success,43684.81,INR,TXNUTR202608034060111119,POS Purchase at Sai Subramanian Gas Services,UNNAO,UTTAR PRADESH,Yes,2026-08-03 12:22:46.387139,,Enterprise System
TR00450189,ACC00007734,MER00001127,CD00008105,2024-03-09 14:52:40,Online Payment,Online Banking,Success,29294.12,INR,TXNUTR202608032613655490,Online Payment to Modern Chaudhari Store,PUNE,MAHARASHTRA,No,2026-08-03 12:22:46.387139,,Enterprise System
TR00450190,ACC00007768,,CD00008141,2022-11-20 17:05:29,Credit,RTGS,Success,1051471.91,INR,TXNUTR202608030947392106,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.387139,,Enterprise System
TR00450191,ACC00007703,,,2023-04-22 17:56:13,Credit,UPI,Success,15416.19,INR,TXNUTR202608035360660879,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.387139,,Enterprise System
TR00450192,ACC00007720,,CD00008088,2026-05-29 23:23:36,Debit,UPI,Pending,6376.32,INR,TXNUTR202608035536168872,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.387139,,Enterprise System
TR00450193,ACC00007705,,CD00008070,2025-09-19 15:26:16,Credit,NEFT,Success,201860.15,INR,TXNUTR202608033485105872,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.388139,,Enterprise System
TR00450194,ACC00007759,,CD00008131,2021-06-22 01:30:19,Credit,NEFT,Success,52039.93,INR,TXNUTR202608035975061466,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.388139,,Enterprise System
TR00450195,ACC00007766,,CD00008139,2025-02-01 03:40:43,Debit,Online Banking,Success,815.96,INR,TXNUTR202608036327293626,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.388139,,Enterprise System
TR00450196,ACC00007715,,CD00008080,2019-02-28 01:16:15,Credit,NEFT,Success,217720.46,INR,TXNUTR202608032144916911,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.388139,,Enterprise System
TR00450197,ACC00007727,,CD00008096,2024-08-04 00:24:09,Debit,POS,Success,12298.67,INR,TXNUTR202608032381435848,Funds Debited,HARDA,MADHYA PRADESH,No,2026-08-03 12:22:46.388139,,Enterprise System
TR00450198,ACC00007707,,CD00008073,2023-07-09 00:05:18,Credit,NEFT,Success,466061.08,INR,TXNUTR202608035258918822,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:46.389139,,Enterprise System
TR00450199,ACC00007747,,CD00008120,2021-09-07 01:38:10,Credit,RTGS,Success,1512750.0,INR,TXNUTR202608036764351666,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.389139,,Enterprise System
TR00450200,ACC00007704,,CD00008068,2025-07-07 07:36:21,Withdrawal,ATM,Success,3810.55,INR,TXNUTR202608034879140137,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:46.389139,,Enterprise System
TR00450201,ACC00007710,,CD00008076,2023-02-04 06:03:04,Credit,UPI,Success,18354.81,INR,TXNUTR202608031555139980,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.389139,,Enterprise System
TR00450202,ACC00007758,,CD00008130,2021-02-07 07:08:05,Debit,Online Banking,Success,97205.24,INR,TXNUTR202608038436960053,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.389139,,Enterprise System
TR00450203,ACC00007749,,CD00008122,2026-07-31 03:51:54,Transfer,RTGS,Success,269249.19,INR,TXNUTR202608037134914508,RTGS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.389643,,Enterprise System
TR00450204,ACC00007741,,CD00008114,2026-01-04 15:30:03,Credit,UPI,Success,22813.97,INR,TXNUTR202608033132997104,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.389643,,Enterprise System
TR00450205,ACC00007707,MER00001103,CD00008073,2025-04-27 18:24:58,Online Payment,Mobile Banking,Success,63695.97,INR,TXNUTR202608031242779163,Online Payment to Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.389643,,Enterprise System
TR00450206,ACC00007711,,,2017-01-29 06:15:27,Transfer,NEFT,Success,191082.46,INR,TXNUTR202608033774852703,NEFT Transfer,UDALGURI,ASSAM,Yes,2026-08-03 12:22:46.389643,,Enterprise System
TR00450207,ACC00007738,,CD00008110,2014-05-30 06:51:55,Debit,Online Banking,Success,94650.15,INR,TXNUTR202608031254963233,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.389643,,Enterprise System
TR00450208,ACC00007712,MER00001150,CD00008077,2024-01-18 03:39:18,POS Purchase,POS,Success,51675.8,INR,TXNUTR202608037573954543,POS Purchase at Royal Yohannan Fashion,JEHANABAD,BIHAR,No,2026-08-03 12:22:46.389643,,Enterprise System
TR00450209,ACC00007765,,CD00008138,2026-03-01 20:53:49,Debit,ATM,Success,1125.08,INR,TXNUTR202608037622273317,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:46.390648,,Enterprise System
TR00450210,ACC00007711,,,2018-08-30 22:37:24,Debit,ATM,Success,6987.64,INR,TXNUTR202608038653065951,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:46.390648,,Enterprise System
TR00450211,ACC00007758,,CD00008130,2024-06-09 20:41:53,Debit,UPI,Success,20747.8,INR,TXNUTR202608032416628273,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.390648,,Enterprise System
TR00450212,ACC00007737,,CD00008109,2023-04-24 17:14:56,Debit,UPI,Success,11828.5,INR,TXNUTR202608031589030983,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.390648,,Enterprise System
TR00450213,ACC00007726,,CD00008095,2024-07-02 02:35:15,Credit,RTGS,Success,1710405.34,INR,TXNUTR202608034290596121,Funds Credited,JALGAON,MAHARASHTRA,No,2026-08-03 12:22:46.391652,,Enterprise System
TR00450214,ACC00007733,MER00001116,CD00008104,2025-03-28 02:31:30,Online Payment,Online Banking,Success,13589.86,INR,TXNUTR202608030992214786,Online Payment to Sri Goyal Fuel Station,JEHANABAD,BIHAR,No,2026-08-03 12:22:46.391652,,Enterprise System
TR00450215,ACC00007726,MER00001131,CD00008095,2025-05-14 21:30:46,POS Purchase,POS,Success,2975.53,INR,TXNUTR202608036006954841,POS Purchase at Shree Varkey Restaurant,PERAMBALUR,TAMIL NADU,No,2026-08-03 12:22:46.391652,,Enterprise System
TR00450216,ACC00007764,,,2025-05-17 07:05:56,Withdrawal,Branch,Success,81532.77,INR,TXNUTR202608036392359432,Cash Withdrawal,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.392652,,Enterprise System
TR00450217,ACC00007747,,CD00008120,2015-07-19 19:27:29,Withdrawal,ATM,Success,13726.49,INR,TXNUTR202608030202382739,Cash Withdrawal,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.392652,,Enterprise System
TR00450218,ACC00007746,MER00001118,CD00008119,2022-07-26 19:26:32,POS Purchase,POS,Success,50891.45,INR,TXNUTR202608037322481706,POS Purchase at Sri Bhatnagar Water Supply,MURSHIDABAD,WEST BENGAL,No,2026-08-03 12:22:46.392652,,Enterprise System
TR00450219,ACC00007714,,,2026-05-04 13:45:56,Debit,UPI,Success,1554.88,INR,TXNUTR202608038934892095,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:46.392652,,Enterprise System
TR00450220,ACC00007710,,CD00008076,2019-07-31 09:57:16,Debit,Online Banking,Success,97160.61,INR,TXNUTR202608036868648076,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:46.392652,,Enterprise System
