USER_TYPE,USER_ID,MOCK_PASSWORD,STATUS,DESIGNATION (IF REQUIRED)
CUSTOMER,CUST00000450,Cust@450x,DORMANT, 
CUSTOMER,CUST00000451,Cust@451x,ACTIVE, 
CUSTOMER,CUST00000452,Cust@452x,DORMANT, 
CUSTOMER,CUST00000453,Cust@453x,ACTIVE, 
CUSTOMER,CUST00000454,Cust@454x,ACTIVE, 
CUSTOMER,CUST00000455,Cust@455x,BLOCKED, 
CUSTOMER,CUST00000456,Cust@456x,ACTIVE, 
CUSTOMER,CUST00000457,Cust@457x,ACTIVE, 
CUSTOMER,CUST00000458,Cust@458x,BLOCKED, 
CUSTOMER,CUST00000459,Cust@459x,ACTIVE, 
CUSTOMER,CUST00000460,Cust@460x,BLOCKED, 
CUSTOMER,CUST00000461,Cust@461x,ACTIVE, 
CUSTOMER,CUST00000462,Cust@462x,ACTIVE, 
CUSTOMER,CUST00000463,Cust@463x,ACTIVE, 
CUSTOMER,CUST00000464,Cust@464x,DORMANT, 
CUSTOMER,CUST00000465,Cust@465x,ACTIVE, 
CUSTOMER,CUST00000466,Cust@466x,ACTIVE, 
CUSTOMER,CUST00000467,Cust@467x,ACTIVE, 
CUSTOMER,CUST00000468,Cust@468x,ACTIVE, 
CUSTOMER,CUST00000469,Cust@469x,ACTIVE, 
CUSTOMER,CUST00000470,Cust@470x,ACTIVE, 
CUSTOMER,CUST00000471,Cust@471x,ACTIVE, 
CUSTOMER,CUST00000472,Cust@472x,ACTIVE, 
CUSTOMER,CUST00000473,Cust@473x,ACTIVE, 
CUSTOMER,CUST00000474,Cust@474x,DORMANT, 
CUSTOMER,CUST00000475,Cust@475x,ACTIVE, 
CUSTOMER,CUST00000476,Cust@476x,ACTIVE, 
CUSTOMER,CUST00000477,Cust@477x,ACTIVE, 
CUSTOMER,CUST00000478,Cust@478x,ACTIVE, 
CUSTOMER,CUST00000479,Cust@479x,ACTIVE, 
CUSTOMER,CUST00000480,Cust@480x,ACTIVE, 
CUSTOMER,CUST00000481,Cust@481x,ACTIVE, 
CUSTOMER,CUST00000482,Cust@482x,ACTIVE, 
CUSTOMER,CUST00000483,Cust@483x,ACTIVE, 
CUSTOMER,CUST00000484,Cust@484x,DORMANT, 
CUSTOMER,CUST00000485,Cust@485x,ACTIVE, 
CUSTOMER,CUST00000486,Cust@486x,BLOCKED, 
CUSTOMER,CUST00000487,Cust@487x,ACTIVE, 
CUSTOMER,CUST00000488,Cust@488x,ACTIVE, 
CUSTOMER,CUST00000489,Cust@489x,ACTIVE, 
CUSTOMER,CUST00000490,Cust@490x,DORMANT, 
CUSTOMER,CUST00000491,Cust@491x,ACTIVE, 
CUSTOMER,CUST00000492,Cust@492x,ACTIVE, 
CUSTOMER,CUST00000493,Cust@493x,ACTIVE, 
CUSTOMER,CUST00000494,Cust@494x,ACTIVE, 
CUSTOMER,CUST00000495,Cust@495x,DORMANT, 
CUSTOMER,CUST00000496,Cust@496x,ACTIVE, 
CUSTOMER,CUST00000497,Cust@497x,ACTIVE, 
CUSTOMER,CUST00000498,Cust@498x,ACTIVE, 
CUSTOMER,CUST00000499,Cust@499x,BLOCKED, 
CUSTOMER,CUST00000500,Cust@500x,ACTIVE, 
CUSTOMER,CUST00000501,Cust@501x,ACTIVE, 
CUSTOMER,CUST00000502,Cust@502x,ACTIVE, 
CUSTOMER,CUST00000503,Cust@503x,ACTIVE, 
CUSTOMER,CUST00000504,Cust@504x,ACTIVE, 
CUSTOMER,CUST00000505,Cust@505x,DORMANT, 
CUSTOMER,CUST00000506,Cust@506x,ACTIVE, 
CUSTOMER,CUST00000507,Cust@507x,ACTIVE, 
CUSTOMER,CUST00000508,Cust@508x,ACTIVE, 
CUSTOMER,CUST00000509,Cust@509x,ACTIVE, 
CUSTOMER,CUST00000510,Cust@510x,ACTIVE, 
CUSTOMER,CUST00000511,Cust@511x,ACTIVE, 
CUSTOMER,CUST00000512,Cust@512x,ACTIVE, 
CUSTOMER,CUST00000513,Cust@513x,ACTIVE, 
CUSTOMER,CUST00000514,Cust@514x,ACTIVE, 
CUSTOMER,CUST00000515,Cust@515x,ACTIVE, 
CUSTOMER,CUST00000516,Cust@516x,ACTIVE, 
CUSTOMER,CUST00000517,Cust@517x,ACTIVE, 
CUSTOMER,CUST00000518,Cust@518x,ACTIVE, 
CUSTOMER,CUST00000519,Cust@519x,ACTIVE, 
CUSTOMER,CUST00000520,Cust@520x,ACTIVE, 
CUSTOMER,CUST00000521,Cust@521x,ACTIVE, 
CUSTOMER,CUST00000522,Cust@522x,ACTIVE, 
CUSTOMER,CUST00000523,Cust@523x,DORMANT, 
CUSTOMER,CUST00000524,Cust@524x,ACTIVE, 
CUSTOMER,CUST00000525,Cust@525x,ACTIVE, 
CUSTOMER,CUST00000526,Cust@526x,ACTIVE, 
CUSTOMER,CUST00000527,Cust@527x,ACTIVE, 
CUSTOMER,CUST00000528,Cust@528x,ACTIVE, 
CUSTOMER,CUST00000529,Cust@529x,ACTIVE, 
CUSTOMER,CUST00000530,Cust@530x,ACTIVE, 
CUSTOMER,CUST00000531,Cust@531x,ACTIVE, 
CUSTOMER,CUST00000532,Cust@532x,ACTIVE, 
CUSTOMER,CUST00000533,Cust@533x,ACTIVE, 
CUSTOMER,CUST00000534,Cust@534x,CLOSED, 
CUSTOMER,CUST00000535,Cust@535x,ACTIVE, 
CUSTOMER,CUST00000536,Cust@536x,ACTIVE, 
CUSTOMER,CUST00000537,Cust@537x,DORMANT, 
CUSTOMER,CUST00000538,Cust@538x,ACTIVE, 
CUSTOMER,CUST00000539,Cust@539x,ACTIVE, 
CUSTOMER,CUST00000540,Cust@540x,ACTIVE, 
CUSTOMER,CUST00000541,Cust@541x,DORMANT, 
CUSTOMER,CUST00000542,Cust@542x,ACTIVE, 
CUSTOMER,CUST00000543,Cust@543x,ACTIVE, 
CUSTOMER,CUST00000544,Cust@544x,ACTIVE, 
CUSTOMER,CUST00000545,Cust@545x,BLOCKED, 
CUSTOMER,CUST00000546,Cust@546x,ACTIVE, 
CUSTOMER,CUST00000547,Cust@547x,CLOSED, 
CUSTOMER,CUST00000548,Cust@548x,ACTIVE, 
CUSTOMER,CUST00000549,Cust@549x,ACTIVE, 
CUSTOMER,CUST00000550,Cust@550x,ACTIVE, 
CUSTOMER,CUST00000551,Cust@551x,ACTIVE, 
CUSTOMER,CUST00000552,Cust@552x,ACTIVE, 
CUSTOMER,CUST00000553,Cust@553x,ACTIVE, 
CUSTOMER,CUST00000554,Cust@554x,BLOCKED, 
CUSTOMER,CUST00000555,Cust@555x,ACTIVE, 
CUSTOMER,CUST00000556,Cust@556x,ACTIVE, 
CUSTOMER,CUST00000557,Cust@557x,DORMANT, 
CUSTOMER,CUST00000558,Cust@558x,ACTIVE, 
CUSTOMER,CUST00000559,Cust@559x,ACTIVE, 
CUSTOMER,CUST00000560,Cust@560x,ACTIVE, 
CUSTOMER,CUST00000561,Cust@561x,ACTIVE, 
CUSTOMER,CUST00000562,Cust@562x,ACTIVE, 
CUSTOMER,CUST00000563,Cust@563x,ACTIVE, 
CUSTOMER,CUST00000564,Cust@564x,ACTIVE, 
CUSTOMER,CUST00000565,Cust@565x,ACTIVE, 
CUSTOMER,CUST00000566,Cust@566x,CLOSED, 
CUSTOMER,CUST00000567,Cust@567x,DORMANT, 
CUSTOMER,CUST00000568,Cust@568x,ACTIVE, 
CUSTOMER,CUST00000569,Cust@569x,ACTIVE, 
CUSTOMER,CUST00000570,Cust@570x,ACTIVE, 
CUSTOMER,CUST00000571,Cust@571x,ACTIVE, 
CUSTOMER,CUST00000572,Cust@572x,ACTIVE, 
CUSTOMER,CUST00000573,Cust@573x,ACTIVE, 
CUSTOMER,CUST00000574,Cust@574x,ACTIVE, 
CUSTOMER,CUST00000575,Cust@575x,ACTIVE, 
CUSTOMER,CUST00000576,Cust@576x,ACTIVE, 
CUSTOMER,CUST00000577,Cust@577x,BLOCKED, 
CUSTOMER,CUST00000578,Cust@578x,ACTIVE, 
CUSTOMER,CUST00000579,Cust@579x,ACTIVE, 
CUSTOMER,CUST00000580,Cust@580x,ACTIVE, 
CUSTOMER,CUST00000581,Cust@581x,ACTIVE, 
CUSTOMER,CUST00000582,Cust@582x,ACTIVE, 
CUSTOMER,CUST00000583,Cust@583x,ACTIVE, 
CUSTOMER,CUST00000584,Cust@584x,ACTIVE, 
CUSTOMER,CUST00000585,Cust@585x,ACTIVE, 
CUSTOMER,CUST00000586,Cust@586x,ACTIVE, 
CUSTOMER,CUST00000587,Cust@587x,ACTIVE, 
CUSTOMER,CUST00000588,Cust@588x,ACTIVE, 
CUSTOMER,CUST00000589,Cust@589x,ACTIVE, 
CUSTOMER,CUST00000590,Cust@590x,ACTIVE, 
CUSTOMER,CUST00000591,Cust@591x,ACTIVE, 
CUSTOMER,CUST00000592,Cust@592x,ACTIVE, 
CUSTOMER,CUST00000593,Cust@593x,DORMANT, 
CUSTOMER,CUST00000594,Cust@594x,ACTIVE, 
CUSTOMER,CUST00000595,Cust@595x,ACTIVE, 
CUSTOMER,CUST00000596,Cust@596x,CLOSED, 
CUSTOMER,CUST00000597,Cust@597x,ACTIVE, 
CUSTOMER,CUST00000598,Cust@598x,ACTIVE, 
CUSTOMER,CUST00000599,Cust@599x,ACTIVE, 
CUSTOMER,CUST00000600,Cust@600x,ACTIVE, 
CUSTOMER,CUST00000601,Cust@601x,DORMANT, 
CUSTOMER,CUST00000602,Cust@602x,ACTIVE, 
CUSTOMER,CUST00000603,Cust@603x,ACTIVE, 
CUSTOMER,CUST00000604,Cust@604x,ACTIVE, 
CUSTOMER,CUST00000605,Cust@605x,ACTIVE, 
CUSTOMER,CUST00000606,Cust@606x,ACTIVE, 
CUSTOMER,CUST00000607,Cust@607x,ACTIVE, 
CUSTOMER,CUST00000608,Cust@608x,ACTIVE, 
CUSTOMER,CUST00000609,Cust@609x,ACTIVE, 
CUSTOMER,CUST00000610,Cust@610x,ACTIVE, 
CUSTOMER,CUST00000611,Cust@611x,ACTIVE, 
CUSTOMER,CUST00000612,Cust@612x,BLOCKED, 
CUSTOMER,CUST00000613,Cust@613x,ACTIVE, 
CUSTOMER,CUST00000614,Cust@614x,DORMANT, 
CUSTOMER,CUST00000615,Cust@615x,ACTIVE, 
CUSTOMER,CUST00000616,Cust@616x,ACTIVE, 
CUSTOMER,CUST00000617,Cust@617x,ACTIVE, 
CUSTOMER,CUST00000618,Cust@618x,ACTIVE, 
CUSTOMER,CUST00000619,Cust@619x,ACTIVE, 
CUSTOMER,CUST00000620,Cust@620x,ACTIVE, 
CUSTOMER,CUST00000621,Cust@621x,ACTIVE, 
CUSTOMER,CUST00000622,Cust@622x,ACTIVE, 
CUSTOMER,CUST00000623,Cust@623x,BLOCKED, 
CUSTOMER,CUST00000624,Cust@624x,ACTIVE, 
CUSTOMER,CUST00000625,Cust@625x,ACTIVE, 
CUSTOMER,CUST00000626,Cust@626x,ACTIVE, 
CUSTOMER,CUST00000627,Cust@627x,ACTIVE, 
CUSTOMER,CUST00000628,Cust@628x,ACTIVE, 
CUSTOMER,CUST00000629,Cust@629x,ACTIVE, 
CUSTOMER,CUST00000630,Cust@630x,ACTIVE, 
CUSTOMER,CUST00000631,Cust@631x,ACTIVE, 
CUSTOMER,CUST00000632,Cust@632x,ACTIVE, 
CUSTOMER,CUST00000633,Cust@633x,ACTIVE, 
CUSTOMER,CUST00000634,Cust@634x,ACTIVE, 
CUSTOMER,CUST00000635,Cust@635x,ACTIVE, 
CUSTOMER,CUST00000636,Cust@636x,ACTIVE, 
CUSTOMER,CUST00000637,Cust@637x,ACTIVE, 
CUSTOMER,CUST00000638,Cust@638x,ACTIVE, 
CUSTOMER,CUST00000639,Cust@639x,ACTIVE, 
CUSTOMER,CUST00000640,Cust@640x,ACTIVE, 
CUSTOMER,CUST00000641,Cust@641x,ACTIVE, 
CUSTOMER,CUST00000642,Cust@642x,ACTIVE, 
CUSTOMER,CUST00000643,Cust@643x,ACTIVE, 
CUSTOMER,CUST00000644,Cust@644x,ACTIVE, 
CUSTOMER,CUST00000645,Cust@645x,ACTIVE, 
CUSTOMER,CUST00000646,Cust@646x,ACTIVE, 
CUSTOMER,CUST00000647,Cust@647x,ACTIVE, 
CUSTOMER,CUST00000648,Cust@648x,DORMANT, 
CUSTOMER,CUST00000649,Cust@649x,ACTIVE, 
CUSTOMER,CUST00000650,Cust@650x,ACTIVE, 
CUSTOMER,CUST00000651,Cust@651x,ACTIVE, 
CUSTOMER,CUST00000652,Cust@652x,ACTIVE, 
CUSTOMER,CUST00000653,Cust@653x,ACTIVE, 
CUSTOMER,CUST00000654,Cust@654x,ACTIVE, 
CUSTOMER,CUST00000655,Cust@655x,ACTIVE, 
CUSTOMER,CUST00000656,Cust@656x,ACTIVE, 
CUSTOMER,CUST00000657,Cust@657x,BLOCKED, 
CUSTOMER,CUST00000658,Cust@658x,ACTIVE, 
CUSTOMER,CUST00000659,Cust@659x,ACTIVE, 
CUSTOMER,CUST00000660,Cust@660x,ACTIVE, 
CUSTOMER,CUST00000661,Cust@661x,ACTIVE, 
CUSTOMER,CUST00000662,Cust@662x,ACTIVE, 
CUSTOMER,CUST00000663,Cust@663x,ACTIVE, 
CUSTOMER,CUST00000664,Cust@664x,ACTIVE, 
CUSTOMER,CUST00000665,Cust@665x,ACTIVE, 
CUSTOMER,CUST00000666,Cust@666x,ACTIVE, 
CUSTOMER,CUST00000667,Cust@667x,ACTIVE, 
CUSTOMER,CUST00000668,Cust@668x,ACTIVE, 
CUSTOMER,CUST00000669,Cust@669x,ACTIVE, 
CUSTOMER,CUST00000670,Cust@670x,ACTIVE, 
CUSTOMER,CUST00000671,Cust@671x,ACTIVE, 
CUSTOMER,CUST00000672,Cust@672x,ACTIVE, 
CUSTOMER,CUST00000673,Cust@673x,ACTIVE, 
CUSTOMER,CUST00000674,Cust@674x,ACTIVE, 
CUSTOMER,CUST00000675,Cust@675x,ACTIVE, 
CUSTOMER,CUST00000676,Cust@676x,ACTIVE, 
CUSTOMER,CUST00000677,Cust@677x,ACTIVE, 
CUSTOMER,CUST00000678,Cust@678x,ACTIVE, 
CUSTOMER,CUST00000679,Cust@679x,ACTIVE, 
CUSTOMER,CUST00000680,Cust@680x,BLOCKED, 
CUSTOMER,CUST00000681,Cust@681x,ACTIVE, 
CUSTOMER,CUST00000682,Cust@682x,ACTIVE, 
CUSTOMER,CUST00000683,Cust@683x,ACTIVE, 
CUSTOMER,CUST00000684,Cust@684x,DORMANT, 
CUSTOMER,CUST00000685,Cust@685x,ACTIVE, 
CUSTOMER,CUST00000686,Cust@686x,ACTIVE, 
CUSTOMER,CUST00000687,Cust@687x,ACTIVE, 
CUSTOMER,CUST00000688,Cust@688x,ACTIVE, 
CUSTOMER,CUST00000689,Cust@689x,ACTIVE, 
CUSTOMER,CUST00000690,Cust@690x,ACTIVE, 
CUSTOMER,CUST00000691,Cust@691x,ACTIVE, 
CUSTOMER,CUST00000692,Cust@692x,ACTIVE, 
CUSTOMER,CUST00000693,Cust@693x,ACTIVE, 
CUSTOMER,CUST00000694,Cust@694x,ACTIVE, 
CUSTOMER,CUST00000695,Cust@695x,ACTIVE, 
CUSTOMER,CUST00000696,Cust@696x,ACTIVE, 
CUSTOMER,CUST00000697,Cust@697x,DORMANT, 
CUSTOMER,CUST00000698,Cust@698x,ACTIVE, 
CUSTOMER,CUST00000699,Cust@699x,ACTIVE, 
CUSTOMER,CUST00000700,Cust@700x,ACTIVE, 
CUSTOMER,CUST00000701,Cust@701x,ACTIVE, 
CUSTOMER,CUST00000702,Cust@702x,ACTIVE, 
CUSTOMER,CUST00000703,Cust@703x,ACTIVE, 
CUSTOMER,CUST00000704,Cust@704x,ACTIVE, 
CUSTOMER,CUST00000705,Cust@705x,ACTIVE, 
CUSTOMER,CUST00000706,Cust@706x,ACTIVE, 
CUSTOMER,CUST00000707,Cust@707x,ACTIVE, 
CUSTOMER,CUST00000708,Cust@708x,ACTIVE, 
CUSTOMER,CUST00000709,Cust@709x,ACTIVE, 
CUSTOMER,CUST00000710,Cust@710x,ACTIVE, 
CUSTOMER,CUST00000711,Cust@711x,ACTIVE, 
CUSTOMER,CUST00000712,Cust@712x,ACTIVE, 
CUSTOMER,CUST00000713,Cust@713x,BLOCKED, 
CUSTOMER,CUST00000714,Cust@714x,ACTIVE, 
CUSTOMER,CUST00000715,Cust@715x,DORMANT, 
CUSTOMER,CUST00000716,Cust@716x,ACTIVE, 
CUSTOMER,CUST00000717,Cust@717x,ACTIVE, 
CUSTOMER,CUST00000718,Cust@718x,ACTIVE, 
CUSTOMER,CUST00000719,Cust@719x,ACTIVE, 
CUSTOMER,CUST00000720,Cust@720x,ACTIVE, 
CUSTOMER,CUST00000721,Cust@721x,ACTIVE, 
CUSTOMER,CUST00000722,Cust@722x,ACTIVE, 
CUSTOMER,CUST00000723,Cust@723x,DORMANT, 
CUSTOMER,CUST00000724,Cust@724x,ACTIVE, 
CUSTOMER,CUST00000725,Cust@725x,BLOCKED, 
CUSTOMER,CUST00000726,Cust@726x,ACTIVE, 
CUSTOMER,CUST00000727,Cust@727x,ACTIVE, 
CUSTOMER,CUST00000728,Cust@728x,ACTIVE, 
CUSTOMER,CUST00000729,Cust@729x,ACTIVE, 
CUSTOMER,CUST00000730,Cust@730x,CLOSED, 
CUSTOMER,CUST00000731,Cust@731x,ACTIVE, 
CUSTOMER,CUST00000732,Cust@732x,ACTIVE, 
CUSTOMER,CUST00000733,Cust@733x,ACTIVE, 
CUSTOMER,CUST00000734,Cust@734x,ACTIVE, 
CUSTOMER,CUST00000735,Cust@735x,ACTIVE, 
CUSTOMER,CUST00000736,Cust@736x,ACTIVE, 
CUSTOMER,CUST00000737,Cust@737x,ACTIVE, 
CUSTOMER,CUST00000738,Cust@738x,ACTIVE, 
CUSTOMER,CUST00000739,Cust@739x,ACTIVE, 
CUSTOMER,CUST00000740,Cust@740x,ACTIVE, 
CUSTOMER,CUST00000741,Cust@741x,ACTIVE, 
CUSTOMER,CUST00000742,Cust@742x,ACTIVE, 
CUSTOMER,CUST00000743,Cust@743x,ACTIVE, 
CUSTOMER,CUST00000744,Cust@744x,ACTIVE, 
CUSTOMER,CUST00000745,Cust@745x,ACTIVE, 
CUSTOMER,CUST00000746,Cust@746x,ACTIVE, 
CUSTOMER,CUST00000747,Cust@747x,ACTIVE, 
CUSTOMER,CUST00000748,Cust@748x,ACTIVE, 
CUSTOMER,CUST00000749,Cust@749x,ACTIVE, 
CUSTOMER,CUST00000750,Cust@750x,ACTIVE, 
CUSTOMER,CUST00000751,Cust@751x,BLOCKED, 
CUSTOMER,CUST00000752,Cust@752x,ACTIVE, 
CUSTOMER,CUST00000753,Cust@753x,ACTIVE, 
CUSTOMER,CUST00000754,Cust@754x,ACTIVE, 
CUSTOMER,CUST00000755,Cust@755x,ACTIVE, 
CUSTOMER,CUST00000756,Cust@756x,ACTIVE, 
CUSTOMER,CUST00000757,Cust@757x,ACTIVE, 
CUSTOMER,CUST00000758,Cust@758x,CLOSED, 
CUSTOMER,CUST00000759,Cust@759x,ACTIVE, 
CUSTOMER,CUST00000760,Cust@760x,ACTIVE, 
CUSTOMER,CUST00000761,Cust@761x,ACTIVE, 
CUSTOMER,CUST00000762,Cust@762x,ACTIVE, 
CUSTOMER,CUST00000763,Cust@763x,ACTIVE, 
CUSTOMER,CUST00000764,Cust@764x,DORMANT, 
CUSTOMER,CUST00000765,Cust@765x,ACTIVE, 
CUSTOMER,CUST00000766,Cust@766x,ACTIVE, 
CUSTOMER,CUST00000767,Cust@767x,ACTIVE, 
CUSTOMER,CUST00000768,Cust@768x,ACTIVE, 
CUSTOMER,CUST00000769,Cust@769x,ACTIVE, 
CUSTOMER,CUST00000770,Cust@770x,ACTIVE, 
CUSTOMER,CUST00000771,Cust@771x,ACTIVE, 
CUSTOMER,CUST00000772,Cust@772x,ACTIVE, 
CUSTOMER,CUST00000773,Cust@773x,ACTIVE, 
CUSTOMER,CUST00000774,Cust@774x,BLOCKED, 
CUSTOMER,CUST00000775,Cust@775x,ACTIVE, 
CUSTOMER,CUST00000776,Cust@776x,ACTIVE, 
CUSTOMER,CUST00000777,Cust@777x,ACTIVE, 
CUSTOMER,CUST00000778,Cust@778x,ACTIVE, 
CUSTOMER,CUST00000779,Cust@779x,ACTIVE, 
CUSTOMER,CUST00000780,Cust@780x,ACTIVE, 
CUSTOMER,CUST00000781,Cust@781x,DORMANT, 
CUSTOMER,CUST00000782,Cust@782x,DORMANT, 
CUSTOMER,CUST00000783,Cust@783x,ACTIVE, 
CUSTOMER,CUST00000784,Cust@784x,ACTIVE, 
CUSTOMER,CUST00000785,Cust@785x,ACTIVE, 
CUSTOMER,CUST00000786,Cust@786x,BLOCKED, 
CUSTOMER,CUST00000787,Cust@787x,ACTIVE, 
CUSTOMER,CUST00000788,Cust@788x,ACTIVE, 
CUSTOMER,CUST00000789,Cust@789x,ACTIVE, 
CUSTOMER,CUST00000790,Cust@790x,DORMANT, 
CUSTOMER,CUST00000791,Cust@791x,ACTIVE, 
CUSTOMER,CUST00000792,Cust@792x,ACTIVE, 
CUSTOMER,CUST00000793,Cust@793x,ACTIVE, 
CUSTOMER,CUST00000794,Cust@794x,ACTIVE, 
CUSTOMER,CUST00000795,Cust@795x,ACTIVE, 
CUSTOMER,CUST00000796,Cust@796x,ACTIVE, 
CUSTOMER,CUST00000797,Cust@797x,ACTIVE, 
CUSTOMER,CUST00000798,Cust@798x,ACTIVE, 
CUSTOMER,CUST00000799,Cust@799x,BLOCKED, 
CUSTOMER,CUST00000800,Cust@800x,ACTIVE, 
CUSTOMER,CUST00000801,Cust@801x,BLOCKED, 
CUSTOMER,CUST00000802,Cust@802x,ACTIVE, 
CUSTOMER,CUST00000803,Cust@803x,ACTIVE, 
CUSTOMER,CUST00000804,Cust@804x,DORMANT, 
CUSTOMER,CUST00000805,Cust@805x,ACTIVE, 
CUSTOMER,CUST00000806,Cust@806x,ACTIVE, 
CUSTOMER,CUST00000807,Cust@807x,ACTIVE, 
CUSTOMER,CUST00000808,Cust@808x,ACTIVE, 
CUSTOMER,CUST00000809,Cust@809x,ACTIVE, 
CUSTOMER,CUST00000810,Cust@810x,BLOCKED, 
CUSTOMER,CUST00000811,Cust@811x,DORMANT, 
CUSTOMER,CUST00000812,Cust@812x,ACTIVE, 
CUSTOMER,CUST00000813,Cust@813x,BLOCKED, 
CUSTOMER,CUST00000814,Cust@814x,ACTIVE, 
CUSTOMER,CUST00000815,Cust@815x,ACTIVE, 
CUSTOMER,CUST00000816,Cust@816x,ACTIVE, 
CUSTOMER,CUST00000817,Cust@817x,ACTIVE, 
CUSTOMER,CUST00000818,Cust@818x,ACTIVE, 
CUSTOMER,CUST00000819,Cust@819x,ACTIVE, 
CUSTOMER,CUST00000820,Cust@820x,BLOCKED, 
CUSTOMER,CUST00000821,Cust@821x,ACTIVE, 
CUSTOMER,CUST00000822,Cust@822x,ACTIVE, 
CUSTOMER,CUST00000823,Cust@823x,ACTIVE, 
CUSTOMER,CUST00000824,Cust@824x,ACTIVE, 
CUSTOMER,CUST00000825,Cust@825x,ACTIVE, 
CUSTOMER,CUST00000826,Cust@826x,ACTIVE, 
CUSTOMER,CUST00000827,Cust@827x,ACTIVE, 
CUSTOMER,CUST00000828,Cust@828x,ACTIVE, 
CUSTOMER,CUST00000829,Cust@829x,ACTIVE, 
CUSTOMER,CUST00000830,Cust@830x,ACTIVE, 
CUSTOMER,CUST00000831,Cust@831x,ACTIVE, 
CUSTOMER,CUST00000832,Cust@832x,ACTIVE, 
CUSTOMER,CUST00000833,Cust@833x,BLOCKED, 
CUSTOMER,CUST00000834,Cust@834x,ACTIVE, 
CUSTOMER,CUST00000835,Cust@835x,ACTIVE, 
CUSTOMER,CUST00000836,Cust@836x,ACTIVE, 
CUSTOMER,CUST00000837,Cust@837x,ACTIVE, 
CUSTOMER,CUST00000838,Cust@838x,ACTIVE, 
CUSTOMER,CUST00000839,Cust@839x,ACTIVE, 
CUSTOMER,CUST00000840,Cust@840x,BLOCKED, 
CUSTOMER,CUST00000841,Cust@841x,ACTIVE, 
CUSTOMER,CUST00000842,Cust@842x,ACTIVE, 
CUSTOMER,CUST00000843,Cust@843x,ACTIVE, 
CUSTOMER,CUST00000844,Cust@844x,ACTIVE, 
CUSTOMER,CUST00000845,Cust@845x,ACTIVE, 
CUSTOMER,CUST00000846,Cust@846x,ACTIVE, 
CUSTOMER,CUST00000847,Cust@847x,ACTIVE, 
CUSTOMER,CUST00000848,Cust@848x,ACTIVE, 
CUSTOMER,CUST00000849,Cust@849x,DORMANT, 
CUSTOMER,CUST00000850,Cust@850x,ACTIVE, 
CUSTOMER,CUST00000851,Cust@851x,ACTIVE, 
CUSTOMER,CUST00000852,Cust@852x,ACTIVE, 
CUSTOMER,CUST00000853,Cust@853x,ACTIVE, 
CUSTOMER,CUST00000854,Cust@854x,ACTIVE, 
CUSTOMER,CUST00000855,Cust@855x,ACTIVE, 
CUSTOMER,CUST00000856,Cust@856x,ACTIVE, 
CUSTOMER,CUST00000857,Cust@857x,ACTIVE, 
CUSTOMER,CUST00000858,Cust@858x,ACTIVE, 
CUSTOMER,CUST00000859,Cust@859x,ACTIVE, 
CUSTOMER,CUST00000860,Cust@860x,ACTIVE, 
CUSTOMER,CUST00000861,Cust@861x,ACTIVE, 
CUSTOMER,CUST00000862,Cust@862x,BLOCKED, 
CUSTOMER,CUST00000863,Cust@863x,ACTIVE, 
CUSTOMER,CUST00000864,Cust@864x,ACTIVE, 
CUSTOMER,CUST00000865,Cust@865x,ACTIVE, 
CUSTOMER,CUST00000866,Cust@866x,CLOSED, 
CUSTOMER,CUST00000867,Cust@867x,ACTIVE, 
CUSTOMER,CUST00000868,Cust@868x,DORMANT, 
CUSTOMER,CUST00000869,Cust@869x,ACTIVE, 
CUSTOMER,CUST00000870,Cust@870x,ACTIVE, 
CUSTOMER,CUST00000871,Cust@871x,ACTIVE, 
CUSTOMER,CUST00000872,Cust@872x,ACTIVE, 
CUSTOMER,CUST00000873,Cust@873x,ACTIVE, 
CUSTOMER,CUST00000874,Cust@874x,ACTIVE, 
CUSTOMER,CUST00000875,Cust@875x,ACTIVE, 
CUSTOMER,CUST00000876,Cust@876x,ACTIVE, 
CUSTOMER,CUST00000877,Cust@877x,CLOSED, 
CUSTOMER,CUST00000878,Cust@878x,ACTIVE, 
CUSTOMER,CUST00000879,Cust@879x,DORMANT, 
CUSTOMER,CUST00000880,Cust@880x,ACTIVE, 
CUSTOMER,CUST00000881,Cust@881x,ACTIVE, 
CUSTOMER,CUST00000882,Cust@882x,ACTIVE, 
CUSTOMER,CUST00000883,Cust@883x,ACTIVE, 
CUSTOMER,CUST00000884,Cust@884x,ACTIVE, 
CUSTOMER,CUST00000885,Cust@885x,DORMANT, 
CUSTOMER,CUST00000886,Cust@886x,ACTIVE, 
CUSTOMER,CUST00000887,Cust@887x,BLOCKED, 
CUSTOMER,CUST00000888,Cust@888x,ACTIVE, 
CUSTOMER,CUST00000889,Cust@889x,ACTIVE, 
CUSTOMER,CUST00000890,Cust@890x,ACTIVE, 
CUSTOMER,CUST00000891,Cust@891x,ACTIVE, 
CUSTOMER,CUST00000892,Cust@892x,BLOCKED, 
CUSTOMER,CUST00000893,Cust@893x,DORMANT, 
CUSTOMER,CUST00000894,Cust@894x,ACTIVE, 
CUSTOMER,CUST00000895,Cust@895x,ACTIVE, 
CUSTOMER,CUST00000896,Cust@896x,ACTIVE, 
CUSTOMER,CUST00000897,Cust@897x,ACTIVE, 
CUSTOMER,CUST00000898,Cust@898x,ACTIVE, 
CUSTOMER,CUST00000899,Cust@899x,ACTIVE, 
CUSTOMER,CUST00000900,Cust@900x,ACTIVE, 
