card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00000142,ACC00000136,5153370762414880,Debit,Visa,2011-05-15,2016-05-13,0.0,Active,ROBERT VYAS,668,Generated,Yes,No,2026-08-03 11:20:11.675216,,Enterprise System
CD00000143,ACC00000137,0669548177750656,Charge,RuPay,2018-06-04,2023-06-03,500000.0,Active,XITI HAYER,802,Generated,Yes,No,2026-08-03 11:20:11.675216,,Enterprise System
CD00000144,ACC00000138,8150614366865501,Debit,Mastercard,2026-04-27,2031-04-26,0.0,Expired,ONI KANDA,806,Generated,Yes,No,2026-08-03 11:20:11.676217,,Enterprise System
CD00000145,ACC00000139,2751238563343449,Credit,RuPay,2026-05-03,2031-05-02,200000.0,Active,MITALI DEVI,568,Generated,Yes,No,2026-08-03 11:20:11.676217,,Enterprise System
CD00000146,ACC00000139,5385428672873306,Prepaid,Visa,2013-08-03,2018-08-02,50000.0,Active,MITALI DEVI,871,Generated,Yes,No,2026-08-03 11:20:11.677215,,Enterprise System
CD00000147,ACC00000140,2906331031973450,Debit,RuPay,2020-10-13,2025-10-12,0.0,Blocked,NISHA NARAYANAN,406,Generated,Yes,Yes,2026-08-03 11:20:11.677215,,Enterprise System
CD00000148,ACC00000141,7509172812485824,Credit,Mastercard,2021-02-25,2026-02-24,1000000.0,Active,JEET JOHAL,826,Generated,Yes,Yes,2026-08-03 11:20:11.678218,,Enterprise System
CD00000149,ACC00000144,7957594548653856,Credit,RuPay,2026-02-25,2031-02-24,50000.0,Active,NITESH TAILOR,790,Generated,Yes,No,2026-08-03 11:20:11.678218,,Enterprise System
CD00000150,ACC00000144,9216173898283466,Credit,American Express,2025-01-14,2030-01-13,100000.0,Active,NITESH TAILOR,894,Generated,Yes,No,2026-08-03 11:20:11.678218,,Enterprise System
CD00000151,ACC00000146,2778713083822250,Debit,Mastercard,2022-05-30,2027-05-29,0.0,Active,SAKSHAM PARMAR,892,Generated,Yes,Yes,2026-08-03 11:20:11.679222,,Enterprise System
CD00000152,ACC00000147,6893490372875531,Debit,Visa,2023-12-10,2028-12-08,0.0,Active,UPMA VENKATARAMAN,120,Generated,Yes,Yes,2026-08-03 11:20:11.679222,,Enterprise System
CD00000153,ACC00000150,9003654045373126,Debit,American Express,2025-05-07,2030-05-06,0.0,Active,UNNI NARULA,599,Generated,Yes,No,2026-08-03 11:20:11.680221,,Enterprise System
CD00000154,ACC00000151,6567991699840934,Debit,Mastercard,2026-03-09,2031-03-08,0.0,Active,THEODORE BALAY,755,Generated,Yes,No,2026-08-03 11:20:11.680221,,Enterprise System
CD00000155,ACC00000151,2247928192024530,Debit,Mastercard,2017-02-13,2022-02-12,0.0,Active,THEODORE BALAY,297,Generated,Yes,No,2026-08-03 11:20:11.681211,,Enterprise System
CD00000156,ACC00000152,1744101782320980,Debit,Visa,2016-05-30,2021-05-29,0.0,Active,GAVIN BABU,150,Generated,Yes,No,2026-08-03 11:20:11.681211,,Enterprise System
CD00000157,ACC00000153,3615935896346046,Prepaid,RuPay,2015-11-02,2020-10-31,10000.0,Active,PRISHA RANDHAWA,265,Generated,Yes,No,2026-08-03 11:20:11.681211,,Enterprise System
CD00000158,ACC00000154,3150999504420942,Debit,RuPay,2023-05-11,2028-05-09,0.0,Active,VIRAJ BORA,408,Generated,Yes,Yes,2026-08-03 11:20:11.681211,,Enterprise System
CD00000159,ACC00000155,3026627034935753,Debit,Mastercard,2026-05-24,2031-05-23,0.0,Active,ETHAN DASS,983,Generated,Yes,No,2026-08-03 11:20:11.682992,,Enterprise System
CD00000160,ACC00000155,1424924997162668,Credit,Visa,2026-04-12,2031-04-11,1000000.0,Expired,ETHAN DASS,406,Generated,Yes,No,2026-08-03 11:20:11.682992,,Enterprise System
CD00000161,ACC00000157,9929132877795394,Debit,Visa,2015-10-19,2020-10-17,0.0,Active,ABHIMANYU TARA,341,Generated,Yes,Yes,2026-08-03 11:20:11.683890,,Enterprise System
CD00000162,ACC00000160,1077945097199541,Credit,RuPay,2025-08-24,2030-08-23,500000.0,Active,DAYAMAI NARAIN,405,Generated,Yes,Yes,2026-08-03 11:20:11.683890,,Enterprise System
CD00000163,ACC00000161,2418638563611796,Debit,RuPay,2022-04-28,2027-04-27,0.0,Active,RACHITA CHOPRA,497,Generated,Yes,Yes,2026-08-03 11:20:11.683890,,Enterprise System
CD00000164,ACC00000161,1062696459049007,Prepaid,Visa,2012-09-08,2017-09-07,10000.0,Active,RACHITA CHOPRA,995,Pending,Yes,No,2026-08-03 11:20:11.684888,,Enterprise System
CD00000165,ACC00000164,1034740674942961,Debit,Visa,2025-09-04,2030-09-03,0.0,Active,DEVANSH VENKATARAMAN,598,Generated,Yes,No,2026-08-03 11:20:11.684888,,Enterprise System
CD00000166,ACC00000164,5185711213244418,Debit,RuPay,2026-01-17,2031-01-16,0.0,Active,DEVANSH VENKATARAMAN,979,Generated,Yes,No,2026-08-03 11:20:11.685888,,Enterprise System
CD00000167,ACC00000165,4296011751979893,Credit,Mastercard,2018-08-30,2023-08-29,1000000.0,Active,SATHVIK KARPE,657,Generated,Yes,Yes,2026-08-03 11:20:11.685888,,Enterprise System
CD00000168,ACC00000166,9374042513550648,Credit,Mastercard,2022-10-27,2027-10-26,50000.0,Expired,MUGDHA KALLA,991,Generated,Yes,No,2026-08-03 11:20:11.686896,,Enterprise System
CD00000169,ACC00000167,5037372552709240,Debit,American Express,2024-12-29,2029-12-28,0.0,Active,ETA NADKARNI,893,Generated,Yes,No,2026-08-03 11:20:11.686896,,Enterprise System
CD00000170,ACC00000168,6060796468974087,Debit,Visa,2025-05-10,2030-05-09,0.0,Active,CHARLES DATE,539,Generated,Yes,No,2026-08-03 11:20:11.686896,,Enterprise System
CD00000171,ACC00000169,6300846383535362,Debit,American Express,2017-08-30,2022-08-29,0.0,Active,ZAYAN MAGAR,834,Generated,Yes,Yes,2026-08-03 11:20:11.687900,,Enterprise System
CD00000172,ACC00000170,2564714472118356,Credit,RuPay,2025-10-20,2030-10-19,1000000.0,Active,GARIMA CHOUDHARY,488,Generated,Yes,Yes,2026-08-03 11:20:11.687900,,Enterprise System
CD00000173,ACC00000170,2931942426647075,Debit,Mastercard,2025-03-05,2030-03-04,0.0,Blocked,GARIMA CHOUDHARY,885,Generated,Yes,No,2026-08-03 11:20:11.688910,,Enterprise System
CD00000174,ACC00000171,9222401555647279,Credit,RuPay,2026-05-20,2031-05-19,200000.0,Active,REHAAN CHADHA,589,Generated,Yes,No,2026-08-03 11:20:11.688910,,Enterprise System
CD00000175,ACC00000172,7637790658282680,Debit,RuPay,2022-07-15,2027-07-14,0.0,Active,AARNA YOHANNAN,415,Generated,No,No,2026-08-03 11:20:11.689900,,Enterprise System
CD00000176,ACC00000173,8329233687929692,Debit,Mastercard,2021-03-19,2026-03-18,0.0,Active,ADVIK DEVAN,321,Generated,Yes,No,2026-08-03 11:20:11.689900,,Enterprise System
CD00000177,ACC00000174,2144044581675642,Debit,Visa,2023-04-03,2028-04-01,0.0,Active,PRANEEL GADE,178,Generated,Yes,Yes,2026-08-03 11:20:11.689900,,Enterprise System
CD00000178,ACC00000174,9023387895437927,Debit,Mastercard,2020-03-24,2025-03-23,0.0,Closed,PRANEEL GADE,504,Generated,Yes,No,2026-08-03 11:20:11.690903,,Enterprise System
CD00000179,ACC00000175,9248328911161030,Debit,American Express,2025-11-29,2030-11-28,0.0,Active,FARIQ BHALLA,461,Generated,Yes,No,2026-08-03 11:20:11.690903,,Enterprise System
CD00000180,ACC00000175,6989175697957157,Credit,Mastercard,2022-08-25,2027-08-24,200000.0,Active,FARIQ BHALLA,109,Generated,Yes,No,2026-08-03 11:20:11.690903,,Enterprise System
CD00000181,ACC00000177,0776436335253353,Credit,RuPay,2026-03-01,2031-02-28,50000.0,Active,DALAJA DARA,620,Generated,Yes,No,2026-08-03 11:20:11.690903,,Enterprise System
CD00000182,ACC00000177,2776476600317032,Debit,Mastercard,2025-01-07,2030-01-06,0.0,Active,DALAJA DARA,296,Generated,Yes,No,2026-08-03 11:20:11.692692,,Enterprise System
CD00000183,ACC00000178,6729136936976603,Prepaid,Visa,2022-09-10,2027-09-09,25000.0,Active,GAUTAM GOUR,610,Generated,Yes,No,2026-08-03 11:20:11.692692,,Enterprise System
CD00000184,ACC00000178,8855921434036841,Debit,Visa,2015-08-10,2020-08-08,0.0,Active,GAUTAM GOUR,941,Generated,Yes,No,2026-08-03 11:20:11.693611,,Enterprise System
CD00000185,ACC00000180,9908980167033756,Debit,Mastercard,2023-09-16,2028-09-14,0.0,Active,QABIL BABU,606,Generated,Yes,No,2026-08-03 11:20:11.693611,,Enterprise System
CD00000186,ACC00000180,2846302896679508,Debit,Mastercard,2026-07-08,2031-07-07,0.0,Active,QABIL BABU,621,Generated,No,Yes,2026-08-03 11:20:11.693611,,Enterprise System
CD00000187,ACC00000181,2346572477136141,Credit,RuPay,2010-02-22,2015-02-21,500000.0,Active,KASHVI DAVE,346,Generated,No,No,2026-08-03 11:20:11.694597,,Enterprise System
CD00000188,ACC00000181,7862630626406938,Debit,RuPay,2011-07-25,2016-07-23,0.0,Active,KASHVI DAVE,927,Generated,Yes,Yes,2026-08-03 11:20:11.694597,,Enterprise System
CD00000189,ACC00000182,0492133377459547,Debit,RuPay,2020-11-17,2025-11-16,0.0,Active,HIRAL ANDRA,662,Generated,Yes,Yes,2026-08-03 11:20:11.695525,,Enterprise System
CD00000190,ACC00000183,6841467618799185,Debit,Mastercard,2024-02-06,2029-02-04,0.0,Active,DIYA SWAMY,822,Generated,No,Yes,2026-08-03 11:20:11.695525,,Enterprise System
CD00000191,ACC00000186,3063097994076172,Debit,American Express,2016-01-18,2021-01-16,0.0,Active,JAGVI MALLICK,164,Generated,Yes,No,2026-08-03 11:20:11.696600,,Enterprise System
CD00000192,ACC00000187,9950348954907247,Credit,Mastercard,2019-12-03,2024-12-01,200000.0,Active,KAVYA RAJA,983,Generated,Yes,No,2026-08-03 11:20:11.696600,,Enterprise System
CD00000193,ACC00000187,4906670677979539,Debit,Visa,2016-06-24,2021-06-23,0.0,Closed,KAVYA RAJA,802,Generated,Yes,No,2026-08-03 11:20:11.696600,,Enterprise System
CD00000194,ACC00000190,0557080936592102,Prepaid,RuPay,2022-02-24,2027-02-23,50000.0,Active,DAYITA DEEP,526,Generated,Yes,No,2026-08-03 11:20:11.697602,,Enterprise System
CD00000195,ACC00000192,7004115079037860,Debit,RuPay,2018-04-09,2023-04-08,0.0,Active,LAKSHMI VARUGHESE,290,Generated,Yes,Yes,2026-08-03 11:20:11.697602,,Enterprise System
CD00000196,ACC00000192,6497602794116135,Debit,Visa,2022-10-05,2027-10-04,0.0,Active,LAKSHMI VARUGHESE,356,Generated,Yes,Yes,2026-08-03 11:20:11.698603,,Enterprise System
CD00000197,ACC00000194,5221744475358940,Debit,RuPay,2016-09-06,2021-09-05,0.0,Active,AZAD SANGHVI,455,Generated,No,No,2026-08-03 11:20:11.699197,,Enterprise System
CD00000198,ACC00000195,5699762926863621,Debit,Mastercard,2026-06-08,2031-06-07,0.0,Active,GAURANGI KAPUR,767,Generated,Yes,No,2026-08-03 11:20:11.699197,,Enterprise System
CD00000199,ACC00000197,7489890288099557,Debit,Mastercard,2022-12-27,2027-12-26,0.0,Active,RYAN BARMAN,658,Generated,Yes,Yes,2026-08-03 11:20:11.699197,,Enterprise System
CD00000200,ACC00000197,9837623178778033,Debit,RuPay,2021-01-01,2025-12-31,0.0,Blocked,RYAN BARMAN,664,Generated,Yes,No,2026-08-03 11:20:11.700295,,Enterprise System
CD00000201,ACC00000198,8047926912057808,Debit,Visa,2024-12-02,2029-12-01,0.0,Active,FALGUNI PALL,596,Generated,No,No,2026-08-03 11:20:11.700295,,Enterprise System
CD00000202,ACC00000200,9527092888383281,Debit,Mastercard,2025-05-02,2030-05-01,0.0,Active,MITESH GARG,187,Generated,Yes,No,2026-08-03 11:20:11.701292,,Enterprise System
CD00000203,ACC00000200,3459188745027573,Debit,Visa,2025-01-30,2030-01-29,0.0,Active,MITESH GARG,873,Generated,Yes,No,2026-08-03 11:20:11.701551,,Enterprise System
CD00000204,ACC00000203,6219250677733488,Credit,Visa,2026-06-11,2031-06-10,1000000.0,Closed,TRIVENI GROVER,194,Generated,Yes,No,2026-08-03 11:20:11.701551,,Enterprise System
CD00000205,ACC00000204,8875170969206477,Debit,RuPay,2025-07-22,2030-07-21,0.0,Active,TRISTAN PRABHAKAR,671,Generated,Yes,No,2026-08-03 11:20:11.702672,,Enterprise System
CD00000206,ACC00000205,5597094634302573,Credit,Mastercard,2021-02-07,2026-02-06,1000000.0,Active,LEELA KAUR,679,Pending,Yes,Yes,2026-08-03 11:20:11.702672,,Enterprise System
CD00000207,ACC00000206,7792982579370099,Debit,Visa,2023-06-10,2028-06-08,0.0,Active,AARINI DYAL,199,Generated,Yes,No,2026-08-03 11:20:11.702672,,Enterprise System
CD00000208,ACC00000207,1586199177657387,Debit,Visa,2020-07-17,2025-07-16,0.0,Active,ISAAC BAKSHI,459,Generated,Yes,Yes,2026-08-03 11:20:11.703773,,Enterprise System
CD00000209,ACC00000208,7394723125970191,Debit,Visa,2024-07-14,2029-07-13,0.0,Active,ANYA YOGI,414,Generated,Yes,No,2026-08-03 11:20:11.703773,,Enterprise System
CD00000210,ACC00000211,3998323952422545,Credit,RuPay,2025-06-07,2030-06-06,500000.0,Active,LILA THAKUR,226,Generated,No,No,2026-08-03 11:20:11.704762,,Enterprise System
CD00000211,ACC00000212,5433824922085359,Debit,RuPay,2024-05-11,2029-05-10,0.0,Active,RYAN CHANDRA,773,Pending,Yes,No,2026-08-03 11:20:11.704762,,Enterprise System
CD00000212,ACC00000213,8711701370757794,Credit,Visa,2021-11-22,2026-11-21,100000.0,Active,ADYA PARMAR,151,Generated,Yes,No,2026-08-03 11:20:11.705764,,Enterprise System
CD00000213,ACC00000214,9656736276416787,Debit,RuPay,2023-12-12,2028-12-10,0.0,Active,CHATURA VARUGHESE,487,Generated,Yes,No,2026-08-03 11:20:11.705764,,Enterprise System
CD00000214,ACC00000215,1248634410108911,Debit,Visa,2024-05-03,2029-05-02,0.0,Active,ARYA BUCH,802,Generated,Yes,Yes,2026-08-03 11:20:11.705764,,Enterprise System
CD00000215,ACC00000216,6724800070178226,Debit,RuPay,2026-03-19,2031-03-18,0.0,Blocked,OJAS PRASAD,193,Generated,Yes,No,2026-08-03 11:20:11.706763,,Enterprise System
CD00000216,ACC00000217,8978850416825107,Debit,American Express,2021-02-20,2026-02-19,0.0,Active,TANAY BHALLA,493,Generated,Yes,No,2026-08-03 11:20:11.706763,,Enterprise System
CD00000217,ACC00000218,0616212739479793,Debit,RuPay,2011-07-17,2016-07-15,0.0,Active,ESHANA SAWHNEY,709,Generated,Yes,Yes,2026-08-03 11:20:11.707763,,Enterprise System
CD00000218,ACC00000219,3655133926512774,Debit,Visa,2021-04-19,2026-04-18,0.0,Active,FALAN GROVER,352,Generated,Yes,No,2026-08-03 11:20:11.707763,,Enterprise System
CD00000219,ACC00000219,6621464399984308,Credit,RuPay,2021-07-03,2026-07-02,500000.0,Lost,FALAN GROVER,204,Generated,Yes,No,2026-08-03 11:20:11.707763,,Enterprise System
CD00000220,ACC00000221,2968678428792145,Debit,Visa,2017-01-07,2022-01-06,0.0,Blocked,MAANAS MANGAT,625,Generated,No,No,2026-08-03 11:20:11.708764,,Enterprise System
CD00000221,ACC00000222,5852555495746876,Debit,RuPay,2021-11-11,2026-11-10,0.0,Active,HREDHAAN D’ALIA,594,Generated,Yes,No,2026-08-03 11:20:11.708764,,Enterprise System
CD00000222,ACC00000224,1608547778259292,Credit,Mastercard,2024-11-17,2029-11-16,100000.0,Active,OESHI DEWAN,990,Generated,No,No,2026-08-03 11:20:11.709763,,Enterprise System
CD00000223,ACC00000224,1087942570179571,Debit,RuPay,2023-02-07,2028-02-06,0.0,Active,OESHI DEWAN,434,Generated,Yes,Yes,2026-08-03 11:20:11.709763,,Enterprise System
CD00000224,ACC00000225,2723392840983787,Prepaid,Visa,2025-01-18,2030-01-17,25000.0,Active,HARINI MAMMEN,590,Generated,Yes,No,2026-08-03 11:20:11.710766,,Enterprise System
CD00000225,ACC00000226,4764196009350939,Credit,Mastercard,2023-04-15,2028-04-13,100000.0,Active,PUSHTI RAVEL,453,Generated,Yes,No,2026-08-03 11:20:11.710766,,Enterprise System
CD00000226,ACC00000226,7072210012957696,Debit,Visa,2022-05-27,2027-05-26,0.0,Active,PUSHTI RAVEL,188,Generated,Yes,Yes,2026-08-03 11:20:11.710766,,Enterprise System
CD00000227,ACC00000228,0036613924417753,Debit,Visa,2024-01-13,2029-01-11,0.0,Active,OSHA RAMACHANDRAN,351,Generated,Yes,Yes,2026-08-03 11:20:11.711806,,Enterprise System
CD00000228,ACC00000230,9332131662325987,Debit,Mastercard,2019-06-14,2024-06-12,0.0,Active,LUCKY PALL,314,Generated,Yes,No,2026-08-03 11:20:11.712365,,Enterprise System
CD00000229,ACC00000231,5730775061317058,Prepaid,Visa,2025-03-17,2030-03-16,25000.0,Active,ZILMIL PURI,331,Generated,Yes,No,2026-08-03 11:20:11.712365,,Enterprise System
CD00000230,ACC00000231,7923905025566977,Credit,RuPay,2024-01-12,2029-01-10,100000.0,Active,ZILMIL PURI,984,Generated,No,No,2026-08-03 11:20:11.713468,,Enterprise System
CD00000231,ACC00000232,2120279801016466,Credit,American Express,2025-03-16,2030-03-15,500000.0,Active,MASON WABLE,843,Generated,No,No,2026-08-03 11:20:11.713468,,Enterprise System
CD00000232,ACC00000232,5139063595284404,Debit,Visa,2021-12-18,2026-12-17,0.0,Active,MASON WABLE,131,Generated,Yes,No,2026-08-03 11:20:11.713468,,Enterprise System
CD00000233,ACC00000233,1292739358343156,Credit,Visa,2013-04-29,2018-04-28,500000.0,Active,SHRAVYA SACHDEV,773,Generated,Yes,Yes,2026-08-03 11:20:11.714458,,Enterprise System
CD00000234,ACC00000234,2574836561456637,Debit,Visa,2023-08-24,2028-08-22,0.0,Active,HARSH JHAVERI,556,Generated,Yes,No,2026-08-03 11:20:11.714458,,Enterprise System
CD00000235,ACC00000235,4491448723458204,Debit,Visa,2026-03-19,2031-03-18,0.0,Active,UBIKA BALAY,325,Generated,Yes,Yes,2026-08-03 11:20:11.715457,,Enterprise System
CD00000236,ACC00000235,2561562154793767,Debit,RuPay,2026-05-16,2031-05-15,0.0,Active,UBIKA BALAY,618,Generated,Yes,No,2026-08-03 11:20:11.715457,,Enterprise System
CD00000237,ACC00000236,9586756330024134,Credit,Visa,2014-08-27,2019-08-26,50000.0,Active,YATIN CHADHA,913,Generated,Yes,No,2026-08-03 11:20:11.716460,,Enterprise System
CD00000238,ACC00000238,3847665627127788,Credit,RuPay,2026-07-01,2031-06-30,50000.0,Blocked,SACHI MALHOTRA,396,Generated,Yes,No,2026-08-03 11:20:11.716460,,Enterprise System
CD00000239,ACC00000239,7400674022053850,Debit,Mastercard,2016-05-17,2021-05-16,0.0,Active,SAMAR LALLA,747,Generated,Yes,No,2026-08-03 11:20:11.716460,,Enterprise System
CD00000240,ACC00000240,6575731079089959,Credit,Mastercard,2022-08-17,2027-08-16,500000.0,Active,SHRAVYA MORAR,246,Generated,Yes,No,2026-08-03 11:20:11.717460,,Enterprise System
CD00000241,ACC00000241,6799869836518048,Credit,Visa,2025-07-31,2030-07-30,100000.0,Active,DIYA LAL,888,Generated,Yes,No,2026-08-03 11:20:11.717460,,Enterprise System
CD00000242,ACC00000242,1294229714161346,Debit,Mastercard,2019-01-19,2024-01-18,0.0,Expired,PAHAL MURTY,967,Generated,Yes,Yes,2026-08-03 11:20:11.718459,,Enterprise System
CD00000243,ACC00000243,8191731867066671,Debit,Visa,2023-06-11,2028-06-09,0.0,Active,TEJAS VERMA,747,Generated,Yes,Yes,2026-08-03 11:20:11.718459,,Enterprise System
CD00000244,ACC00000244,9514018150605359,Credit,Mastercard,2025-02-18,2030-02-17,200000.0,Active,RACHIT SHENOY,776,Pending,Yes,Yes,2026-08-03 11:20:11.719462,,Enterprise System
CD00000245,ACC00000245,4564240483224199,Credit,RuPay,2025-10-19,2030-10-18,200000.0,Active,RIA SHROFF,966,Generated,Yes,No,2026-08-03 11:20:11.719462,,Enterprise System
CD00000246,ACC00000247,5915647885436011,Debit,Mastercard,2025-05-11,2030-05-10,0.0,Active,ISAAC GARA,874,Generated,Yes,No,2026-08-03 11:20:11.719462,,Enterprise System
CD00000247,ACC00000247,0082185292012531,Debit,RuPay,2023-09-02,2028-08-31,0.0,Active,ISAAC GARA,302,Generated,Yes,Yes,2026-08-03 11:20:11.720462,,Enterprise System
CD00000248,ACC00000248,1243349835343891,Debit,Visa,2025-01-24,2030-01-23,0.0,Active,NETRA VOHRA,512,Generated,Yes,Yes,2026-08-03 11:20:11.720462,,Enterprise System
CD00000249,ACC00000249,1003022004705164,Debit,Visa,2020-11-20,2025-11-19,0.0,Active,UDARSH NIGAM,177,Generated,Yes,Yes,2026-08-03 11:20:11.721464,,Enterprise System
CD00000250,ACC00000250,7495543278807809,Debit,Visa,2021-11-07,2026-11-06,0.0,Blocked,LAKSHIT KRISHNA,809,Generated,Yes,No,2026-08-03 11:20:11.721464,,Enterprise System
CD00000251,ACC00000251,7719692506868399,Debit,RuPay,2011-09-03,2016-09-01,0.0,Closed,KRITIKA DUA,545,Generated,Yes,No,2026-08-03 11:20:11.722458,,Enterprise System
CD00000252,ACC00000252,3555727420333451,Debit,American Express,2026-05-27,2031-05-26,0.0,Active,PANINI AGRAWAL,361,Generated,No,No,2026-08-03 11:20:11.722458,,Enterprise System
CD00000253,ACC00000255,5675833492560577,Debit,RuPay,2024-01-10,2029-01-08,0.0,Active,JANUJA BALI,985,Generated,Yes,No,2026-08-03 11:20:11.723049,,Enterprise System
CD00000254,ACC00000256,7601847892705367,Prepaid,RuPay,2021-11-23,2026-11-22,25000.0,Active,MANAN SATHE,640,Generated,Yes,No,2026-08-03 11:20:11.723049,,Enterprise System
CD00000255,ACC00000256,0057804823404662,Credit,RuPay,2022-01-06,2027-01-05,50000.0,Closed,MANAN SATHE,162,Generated,Yes,No,2026-08-03 11:20:11.724140,,Enterprise System
CD00000256,ACC00000257,2902564258303153,Credit,American Express,2026-01-10,2031-01-09,500000.0,Active,EKTA RATTA,292,Generated,Yes,No,2026-08-03 11:20:11.724140,,Enterprise System
CD00000257,ACC00000259,4407427443042882,Credit,RuPay,2020-03-05,2025-03-04,200000.0,Active,VEDIKA VENKATESH,531,Generated,Yes,No,2026-08-03 11:20:11.724140,,Enterprise System
CD00000258,ACC00000260,5543878935628545,Credit,RuPay,2021-07-03,2026-07-02,100000.0,Active,PRANAV BAKSHI,739,Generated,Yes,No,2026-08-03 11:20:11.725149,,Enterprise System
CD00000259,ACC00000260,6635354685888061,Debit,Mastercard,2016-12-21,2021-12-20,0.0,Active,PRANAV BAKSHI,512,Generated,Yes,Yes,2026-08-03 11:20:11.725149,,Enterprise System
CD00000260,ACC00000261,9202882929859359,Prepaid,Visa,2018-12-21,2023-12-20,25000.0,Active,GAURANG MITRA,797,Generated,No,No,2026-08-03 11:20:11.726143,,Enterprise System
CD00000261,ACC00000262,0600231596904290,Credit,Mastercard,2014-07-01,2019-06-30,1000000.0,Expired,DOMINIC CHAUDRY,644,Generated,Yes,No,2026-08-03 11:20:11.726143,,Enterprise System
CD00000262,ACC00000263,8380020654099600,Debit,Visa,2011-12-18,2016-12-16,0.0,Active,CHANDANI SAMRA,324,Generated,Yes,No,2026-08-03 11:20:11.726143,,Enterprise System
CD00000263,ACC00000264,1765176158086361,Credit,RuPay,2026-04-27,2031-04-26,100000.0,Active,MAYA SHARMA,357,Generated,Yes,No,2026-08-03 11:20:11.727149,,Enterprise System
CD00000264,ACC00000266,1897913007286229,Prepaid,Mastercard,2010-12-24,2015-12-23,25000.0,Active,IRA BAVA,291,Generated,Yes,No,2026-08-03 11:20:11.727149,,Enterprise System
CD00000265,ACC00000266,9189811751328981,Debit,Mastercard,2025-08-10,2030-08-09,0.0,Active,IRA BAVA,184,Generated,Yes,Yes,2026-08-03 11:20:11.728136,,Enterprise System
