alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00000158,TR00147760,99,Unusual Spending Pattern,False Positive,2026-02-10 22:00:17,Hritik Kaur,EMP00000338,2026-02-21,2026-08-03 11:22:27.064055,,Fraud Detection System
ALR00000159,TR00057386,21,Location Mismatch,False Positive,2024-03-06 01:27:39,Banjeet Balasubramanian,EMP00000182,2024-04-02,2026-08-03 11:22:27.065061,,Fraud Detection System
ALR00000160,TR00054884,38,Unusual Spending Pattern,Resolved,2019-01-10 01:01:26,Ishwar Kamdar,EMP00000185,2019-02-05,2026-08-03 11:22:27.066061,,Fraud Detection System
ALR00000161,TR00018229,35,Card Not Present,False Positive,2021-12-30 06:04:20,Ojas Ray,EMP00000066,2022-01-11,2026-08-03 11:22:27.067061,,Fraud Detection System
ALR00000162,TR00158627,90,Multiple Failed Attempts,Under Investigation,2023-01-19 07:04:04,Lajita Seshadri,EMP00000235,,2026-08-03 11:22:27.067061,,Fraud Detection System
ALR00000163,TR00057070,61,Location Mismatch,Under Investigation,2024-04-09 21:43:31,Nicholas Goel,EMP00000108,,2026-08-03 11:22:27.068061,,Fraud Detection System
ALR00000164,TR00226836,90,Multiple Failed Attempts,Closed,2026-02-12 20:39:34,Nimrat Dubey,EMP00000296,2026-03-12,2026-08-03 11:22:27.069061,,Fraud Detection System
ALR00000165,TR00215736,62,High Transaction Amount,Resolved,2025-06-18 11:06:58,Lakshit Upadhyay,EMP00000023,2025-07-08,2026-08-03 11:22:27.070061,,Fraud Detection System
ALR00000166,TR00018175,58,Unusual Spending Pattern,False Positive,2024-08-05 10:28:32,Balveer Parmar,EMP00000105,2024-09-02,2026-08-03 11:22:27.070061,,Fraud Detection System
ALR00000167,TR00059230,66,Blacklisted Merchant,Resolved,2017-02-09 01:55:02,Aditya Shanker,EMP00000084,2017-02-28,2026-08-03 11:22:27.071061,,Fraud Detection System
ALR00000168,TR00167989,40,Blacklisted Merchant,Under Investigation,2022-08-04 09:48:14,Alka Dewan,EMP00000020,,2026-08-03 11:22:27.071061,,Fraud Detection System
ALR00000169,TR00053357,3,Multiple Failed Attempts,Open,2018-10-08 02:03:06,,,,2026-08-03 11:22:27.072673,,Fraud Detection System
ALR00000170,TR00032957,18,Unusual Spending Pattern,Under Investigation,2015-08-25 14:36:51,Balveer Bumb,EMP00000079,,2026-08-03 11:22:27.073572,,Fraud Detection System
ALR00000171,TR00234179,18,Multiple Failed Attempts,Under Investigation,2010-12-22 01:51:14,Diya Rattan,EMP00000016,,2026-08-03 11:22:27.073572,,Fraud Detection System
ALR00000172,TR00143391,28,High Transaction Amount,False Positive,2019-09-20 15:09:55,Divya Kala,EMP00000018,2019-10-07,2026-08-03 11:22:27.074572,,Fraud Detection System
ALR00000173,TR00118752,67,Multiple Failed Attempts,Resolved,2026-06-16 15:49:19,Jyoti Solanki,EMP00000213,2026-06-26,2026-08-03 11:22:27.075577,,Fraud Detection System
ALR00000174,TR00197625,32,Card Not Present,Resolved,2018-04-13 10:23:05,Jyoti Solanki,EMP00000213,2018-04-19,2026-08-03 11:22:27.076577,,Fraud Detection System
ALR00000175,TR00203434,3,Velocity Check Failed,False Positive,2021-05-12 08:10:02,Yuvraj Handa,EMP00000060,2021-06-05,2026-08-03 11:22:27.077577,,Fraud Detection System
ALR00000176,TR00047383,80,Blacklisted Merchant,Resolved,2023-04-23 15:32:21,Balendra Pingle,EMP00000102,2023-05-16,2026-08-03 11:22:27.077577,,Fraud Detection System
ALR00000177,TR00024322,39,Card Not Present,Open,2019-12-12 06:06:44,,,,2026-08-03 11:22:27.078577,,Fraud Detection System
ALR00000178,TR00108266,47,Unusual Spending Pattern,False Positive,2022-08-03 19:12:01,Mohini Pathak,EMP00000022,2022-08-07,2026-08-03 11:22:27.079577,,Fraud Detection System
ALR00000179,TR00106437,37,Blacklisted Merchant,Resolved,2023-07-17 09:31:42,Gaurang Murty,EMP00000264,2023-07-19,2026-08-03 11:22:27.080580,,Fraud Detection System
ALR00000180,TR00117346,100,Multiple Failed Attempts,Resolved,2022-08-04 11:36:53,Ojas Ray,EMP00000066,2022-08-09,2026-08-03 11:22:27.080580,,Fraud Detection System
ALR00000181,TR00183228,72,Multiple Failed Attempts,Under Investigation,2013-04-25 20:27:58,Adweta Edwin,EMP00000099,,2026-08-03 11:22:27.081578,,Fraud Detection System
ALR00000182,TR00169011,52,High Transaction Amount,Closed,2026-05-21 23:27:25,Balveer Bumb,EMP00000079,2026-05-28,2026-08-03 11:22:27.082577,,Fraud Detection System
ALR00000183,TR00246115,10,Blacklisted Merchant,Resolved,2026-03-21 08:14:31,Zayan Behl,EMP00000096,2026-03-28,2026-08-03 11:22:27.083082,,Fraud Detection System
ALR00000184,TR00024685,9,High Transaction Amount,False Positive,2020-10-13 06:11:03,Nilima Nath,EMP00000260,2020-11-02,2026-08-03 11:22:27.084087,,Fraud Detection System
ALR00000185,TR00100977,64,Unusual Spending Pattern,Under Investigation,2020-04-11 17:28:41,Aahana Pillay,EMP00000186,,2026-08-03 11:22:27.085092,,Fraud Detection System
ALR00000186,TR00084957,36,Blacklisted Merchant,Resolved,2023-12-13 00:58:13,Sudiksha Aggarwal,EMP00000031,2024-01-10,2026-08-03 11:22:27.086092,,Fraud Detection System
ALR00000187,TR00216318,56,Multiple Failed Attempts,Resolved,2023-04-10 18:29:38,Alka Dewan,EMP00000020,2023-04-13,2026-08-03 11:22:27.086092,,Fraud Detection System
ALR00000188,TR00062052,32,Multiple Failed Attempts,Closed,2025-11-30 18:46:03,Dipta Sarin,EMP00000122,2025-12-18,2026-08-03 11:22:27.087092,,Fraud Detection System
ALR00000189,TR00047320,51,Multiple Failed Attempts,Resolved,2021-05-22 01:59:23,Balendra Pingle,EMP00000102,2021-06-09,2026-08-03 11:22:27.088092,,Fraud Detection System
ALR00000190,TR00112753,23,Location Mismatch,False Positive,2021-08-06 16:38:10,Chaaya Saran,EMP00000030,2021-09-03,2026-08-03 11:22:27.089092,,Fraud Detection System
ALR00000191,TR00105967,55,Blacklisted Merchant,Under Investigation,2026-02-11 02:55:33,Prisha Andra,EMP00000100,,2026-08-03 11:22:27.089092,,Fraud Detection System
ALR00000192,TR00069749,22,Velocity Check Failed,False Positive,2025-08-18 09:30:45,Meghana Maharaj,EMP00000320,2025-09-09,2026-08-03 11:22:27.090092,,Fraud Detection System
ALR00000193,TR00062340,59,Multiple Failed Attempts,Under Investigation,2024-04-16 23:37:05,Lajita Seshadri,EMP00000235,,2026-08-03 11:22:27.091092,,Fraud Detection System
ALR00000194,TR00231279,82,Card Not Present,Closed,2017-10-21 09:07:20,Ronith Patla,EMP00000126,2017-11-15,2026-08-03 11:22:27.091092,,Fraud Detection System
ALR00000195,TR00111419,18,High Transaction Amount,Closed,2025-04-26 16:46:40,Pranav Lanka,EMP00000120,2025-05-08,2026-08-03 11:22:27.092703,,Fraud Detection System
ALR00000196,TR00216210,86,Card Not Present,Closed,2020-08-17 15:18:52,Nakul Sarma,EMP00000089,2020-09-12,2026-08-03 11:22:27.093603,,Fraud Detection System
ALR00000197,TR00138361,12,Location Mismatch,Resolved,2020-02-25 23:42:47,Indira Misra,EMP00000166,2020-02-25,2026-08-03 11:22:27.094608,,Fraud Detection System
ALR00000198,TR00012918,34,Blacklisted Merchant,Resolved,2017-02-20 00:03:58,Chaaya Saran,EMP00000030,2017-02-25,2026-08-03 11:22:27.094608,,Fraud Detection System
ALR00000199,TR00249811,13,Card Not Present,Open,2025-08-16 23:00:00,,,,2026-08-03 11:22:27.095608,,Fraud Detection System
ALR00000200,TR00210080,34,Card Not Present,Resolved,2021-12-11 11:49:56,Dipta Sarin,EMP00000122,2022-01-06,2026-08-03 11:22:27.096610,,Fraud Detection System
ALR00000201,TR00242576,90,Card Not Present,Resolved,2017-01-07 17:53:08,Devansh Rajan,EMP00000026,2017-01-19,2026-08-03 11:22:27.097610,,Fraud Detection System
ALR00000202,TR00232000,40,Velocity Check Failed,Closed,2020-09-01 19:23:47,Banjeet Balasubramanian,EMP00000182,2020-09-17,2026-08-03 11:22:27.098609,,Fraud Detection System
ALR00000203,TR00212921,3,Multiple Failed Attempts,Resolved,2010-06-08 07:41:02,Mohini Pathak,EMP00000022,2010-06-13,2026-08-03 11:22:27.099609,,Fraud Detection System
ALR00000204,TR00041721,14,Location Mismatch,False Positive,2025-04-27 03:05:14,Chaaya Saran,EMP00000030,2025-05-11,2026-08-03 11:22:27.100608,,Fraud Detection System
ALR00000205,TR00121911,53,Location Mismatch,Resolved,2026-07-26 20:59:32,Chaaya Saran,EMP00000030,2026-07-31,2026-08-03 11:22:27.100608,,Fraud Detection System
ALR00000206,TR00053243,0,Unusual Spending Pattern,Open,2025-04-18 04:30:10,,,,2026-08-03 11:22:27.101609,,Fraud Detection System
ALR00000207,TR00100582,88,High Transaction Amount,Resolved,2017-10-08 23:05:54,Nilima Nath,EMP00000260,2017-10-15,2026-08-03 11:22:27.102524,,Fraud Detection System
ALR00000208,TR00015100,32,High Transaction Amount,Resolved,2025-07-29 23:00:20,Jyoti Solanki,EMP00000213,2025-08-20,2026-08-03 11:22:27.103638,,Fraud Detection System
ALR00000209,TR00095201,5,Location Mismatch,Under Investigation,2026-08-01 14:41:13,Pallavi Kakar,EMP00000043,,2026-08-03 11:22:27.103638,,Fraud Detection System
ALR00000210,TR00246441,1,Velocity Check Failed,False Positive,2024-06-08 05:45:42,Dipta Sarin,EMP00000122,2024-06-08,2026-08-03 11:22:27.104615,,Fraud Detection System
ALR00000211,TR00066111,25,Card Not Present,Under Investigation,2022-08-25 14:14:22,Oni Dubey,EMP00000346,,2026-08-03 11:22:27.105624,,Fraud Detection System
ALR00000212,TR00197471,9,Location Mismatch,False Positive,2016-03-22 04:36:16,Balveer Bumb,EMP00000079,2016-04-03,2026-08-03 11:22:27.106621,,Fraud Detection System
ALR00000213,TR00114218,97,Unusual Spending Pattern,Resolved,2025-04-19 20:05:11,Balendra Pingle,EMP00000102,2025-05-13,2026-08-03 11:22:27.106621,,Fraud Detection System
ALR00000214,TR00106296,57,Multiple Failed Attempts,Resolved,2024-02-25 09:14:10,Lakshit Dora,EMP00000159,2024-03-04,2026-08-03 11:22:27.107625,,Fraud Detection System
ALR00000215,TR00239493,52,Blacklisted Merchant,Open,2013-12-19 11:19:49,,,,2026-08-03 11:22:27.108621,,Fraud Detection System
ALR00000216,TR00248771,22,Multiple Failed Attempts,Resolved,2025-09-13 02:17:44,Ronith Patla,EMP00000126,2025-10-07,2026-08-03 11:22:27.108621,,Fraud Detection System
ALR00000217,TR00139736,74,Multiple Failed Attempts,Resolved,2022-06-02 16:29:25,Devansh Sachdeva,EMP00000161,2022-06-07,2026-08-03 11:22:27.109621,,Fraud Detection System
ALR00000218,TR00180475,76,High Transaction Amount,Under Investigation,2026-06-14 11:00:42,Mohini Pathak,EMP00000022,,2026-08-03 11:22:27.110623,,Fraud Detection System
ALR00000219,TR00038628,41,Card Not Present,Under Investigation,2021-11-12 09:41:34,Aditya Shanker,EMP00000084,,2026-08-03 11:22:27.111615,,Fraud Detection System
ALR00000220,TR00074482,57,High Transaction Amount,False Positive,2025-02-20 01:25:02,Prisha Andra,EMP00000100,2025-03-06,2026-08-03 11:22:27.112533,,Fraud Detection System
ALR00000221,TR00242535,12,Unusual Spending Pattern,Under Investigation,2025-02-09 12:54:36,Nakul Bhandari,EMP00000075,,2026-08-03 11:22:27.113123,,Fraud Detection System
ALR00000222,TR00145506,15,High Transaction Amount,Resolved,2023-09-23 21:08:25,Jagdish Koshy,EMP00000078,2023-10-17,2026-08-03 11:22:27.114232,,Fraud Detection System
ALR00000223,TR00136303,80,Velocity Check Failed,Under Investigation,2025-01-11 03:07:42,Diya Rattan,EMP00000016,,2026-08-03 11:22:27.115225,,Fraud Detection System
ALR00000224,TR00188152,62,Blacklisted Merchant,Resolved,2019-02-24 07:23:11,Benjamin Morar,EMP00000104,2019-03-25,2026-08-03 11:22:27.116212,,Fraud Detection System
ALR00000225,TR00014736,20,Velocity Check Failed,Under Investigation,2020-08-01 00:41:25,Benjamin Morar,EMP00000104,,2026-08-03 11:22:27.116212,,Fraud Detection System
ALR00000226,TR00146833,14,Unusual Spending Pattern,Under Investigation,2013-01-05 22:29:23,Balveer Bumb,EMP00000079,,2026-08-03 11:22:27.117224,,Fraud Detection System
ALR00000227,TR00126307,23,Multiple Failed Attempts,Resolved,2017-10-01 22:37:06,Lajita Seshadri,EMP00000235,2017-10-10,2026-08-03 11:22:27.118223,,Fraud Detection System
ALR00000228,TR00213996,84,Velocity Check Failed,Resolved,2022-12-19 03:29:13,Lajita Seshadri,EMP00000235,2022-12-26,2026-08-03 11:22:27.119221,,Fraud Detection System
ALR00000229,TR00039410,43,Multiple Failed Attempts,Resolved,2021-01-25 21:48:45,Akshay Lalla,EMP00000335,2021-02-12,2026-08-03 11:22:27.120253,,Fraud Detection System
ALR00000230,TR00240441,97,Card Not Present,Resolved,2020-05-07 01:02:55,Lakshit Dora,EMP00000159,2020-05-14,2026-08-03 11:22:27.120253,,Fraud Detection System
ALR00000231,TR00020306,4,Unusual Spending Pattern,Open,2021-03-01 00:10:48,,,,2026-08-03 11:22:27.121211,,Fraud Detection System
ALR00000232,TR00046368,90,High Transaction Amount,Open,2022-12-10 09:25:42,,,,2026-08-03 11:22:27.121211,,Fraud Detection System
ALR00000233,TR00149510,58,Multiple Failed Attempts,False Positive,2024-07-01 18:09:21,Gaurang Murty,EMP00000264,2024-07-27,2026-08-03 11:22:27.122225,,Fraud Detection System
ALR00000234,TR00169516,34,Velocity Check Failed,Closed,2025-12-05 22:21:52,Balveer Bumb,EMP00000079,2025-12-30,2026-08-03 11:22:27.122816,,Fraud Detection System
ALR00000235,TR00058585,14,Card Not Present,Resolved,2021-08-10 12:58:52,Riya Pai,EMP00000314,2021-08-10,2026-08-03 11:22:27.123906,,Fraud Detection System
ALR00000236,TR00029997,29,Blacklisted Merchant,Resolved,2021-04-09 13:16:13,Ekaja Zachariah,EMP00000158,2021-05-08,2026-08-03 11:22:27.124905,,Fraud Detection System
ALR00000237,TR00223443,0,Unusual Spending Pattern,Resolved,2021-02-09 15:40:10,Devansh Rajan,EMP00000026,2021-02-24,2026-08-03 11:22:27.124905,,Fraud Detection System
ALR00000238,TR00061411,91,Multiple Failed Attempts,Under Investigation,2019-07-24 16:46:26,Mohini Pathak,EMP00000022,,2026-08-03 11:22:27.125913,,Fraud Detection System
ALR00000239,TR00149383,45,Blacklisted Merchant,False Positive,2020-06-07 01:13:53,Kiaan Shetty,EMP00000150,2020-06-30,2026-08-03 11:22:27.126912,,Fraud Detection System
ALR00000240,TR00155798,74,Unusual Spending Pattern,Closed,2024-04-03 14:47:10,Hritik Kaur,EMP00000338,2024-04-03,2026-08-03 11:22:27.127901,,Fraud Detection System
ALR00000241,TR00105299,31,Multiple Failed Attempts,Resolved,2010-01-21 04:20:50,Indira Misra,EMP00000166,2010-01-26,2026-08-03 11:22:27.128904,,Fraud Detection System
ALR00000242,TR00146690,13,Blacklisted Merchant,Open,2011-03-24 18:43:50,,,,2026-08-03 11:22:27.128904,,Fraud Detection System
ALR00000243,TR00131261,29,High Transaction Amount,Closed,2024-04-14 21:10:30,Jeremiah Dave,EMP00000041,2024-05-01,2026-08-03 11:22:27.129918,,Fraud Detection System
ALR00000244,TR00234004,33,Unusual Spending Pattern,Open,2022-04-06 12:22:11,,,,2026-08-03 11:22:27.129918,,Fraud Detection System
ALR00000245,TR00050927,58,Blacklisted Merchant,False Positive,2025-07-16 16:11:35,Sudiksha Aggarwal,EMP00000031,2025-07-30,2026-08-03 11:22:27.130861,,Fraud Detection System
ALR00000246,TR00179880,51,Blacklisted Merchant,Resolved,2026-04-14 03:15:00,Benjamin Morar,EMP00000104,2026-04-25,2026-08-03 11:22:27.130861,,Fraud Detection System
ALR00000247,TR00059432,16,Velocity Check Failed,Resolved,2024-05-08 02:30:27,Zayyan Bumb,EMP00000179,2024-05-10,2026-08-03 11:22:27.132456,,Fraud Detection System
ALR00000248,TR00099251,51,Card Not Present,Closed,2026-06-04 07:28:45,Meghana Maharaj,EMP00000320,2026-06-15,2026-08-03 11:22:27.133568,,Fraud Detection System
ALR00000249,TR00168651,98,Blacklisted Merchant,False Positive,2023-02-28 01:10:58,Chandresh Sood,EMP00000074,2023-03-27,2026-08-03 11:22:27.134549,,Fraud Detection System
ALR00000250,TR00075310,10,Multiple Failed Attempts,Open,2012-09-13 04:02:20,,,,2026-08-03 11:22:27.134549,,Fraud Detection System
ALR00000251,TR00079353,9,Multiple Failed Attempts,Open,2010-09-27 02:22:59,,,,2026-08-03 11:22:27.134549,,Fraud Detection System
ALR00000252,TR00189127,43,Unusual Spending Pattern,Under Investigation,2023-05-31 02:36:43,Jagdish Koshy,EMP00000078,,2026-08-03 11:22:27.135555,,Fraud Detection System
ALR00000253,TR00018594,7,Velocity Check Failed,Under Investigation,2024-06-07 04:58:12,Jyoti Solanki,EMP00000213,,2026-08-03 11:22:27.136566,,Fraud Detection System
ALR00000254,TR00115066,10,Unusual Spending Pattern,Resolved,2026-05-12 04:26:48,Anirudh Zacharia,EMP00000180,2026-05-15,2026-08-03 11:22:27.137559,,Fraud Detection System
ALR00000255,TR00249562,8,Blacklisted Merchant,False Positive,2023-12-17 16:23:17,Sudiksha Aggarwal,EMP00000031,2023-12-21,2026-08-03 11:22:27.137559,,Fraud Detection System
ALR00000256,TR00248914,41,Blacklisted Merchant,Resolved,2020-11-17 08:25:42,Rudra Sandal,EMP00000245,2020-12-10,2026-08-03 11:22:27.138557,,Fraud Detection System
ALR00000257,TR00018691,11,Blacklisted Merchant,Open,2026-07-15 13:40:06,,,,2026-08-03 11:22:27.139564,,Fraud Detection System
ALR00000258,TR00053142,90,High Transaction Amount,Closed,2019-12-06 09:49:07,Nicholas Goel,EMP00000108,2019-12-09,2026-08-03 11:22:27.139564,,Fraud Detection System
ALR00000259,TR00066110,49,High Transaction Amount,False Positive,2023-09-18 21:18:19,Adweta Edwin,EMP00000099,2023-10-13,2026-08-03 11:22:27.140554,,Fraud Detection System
ALR00000260,TR00233617,97,Velocity Check Failed,Under Investigation,2025-03-08 23:06:23,Jyoti Solanki,EMP00000213,,2026-08-03 11:22:27.141549,,Fraud Detection System
ALR00000261,TR00221098,44,Card Not Present,Under Investigation,2026-06-29 05:33:52,Zayan Behl,EMP00000096,,2026-08-03 11:22:27.142569,,Fraud Detection System
ALR00000262,TR00220746,32,Location Mismatch,Resolved,2026-05-10 09:50:46,Onveer Walla,EMP00000012,2026-05-16,2026-08-03 11:22:27.143080,,Fraud Detection System
ALR00000263,TR00092542,29,Blacklisted Merchant,Under Investigation,2016-11-22 15:58:14,Balveer Parmar,EMP00000105,,2026-08-03 11:22:27.144103,,Fraud Detection System
ALR00000264,TR00039481,8,High Transaction Amount,Resolved,2023-03-29 14:51:10,Alka Dewan,EMP00000020,2023-04-04,2026-08-03 11:22:27.146097,,Fraud Detection System
ALR00000265,TR00209531,86,Unusual Spending Pattern,Open,2020-09-27 01:39:41,,,,2026-08-03 11:22:27.146097,,Fraud Detection System
ALR00000266,TR00176685,45,Velocity Check Failed,Resolved,2026-02-04 15:07:24,Balendra Pingle,EMP00000102,2026-02-27,2026-08-03 11:22:27.147094,,Fraud Detection System
ALR00000267,TR00153920,34,Blacklisted Merchant,Closed,2025-12-04 05:48:51,Nilima Nath,EMP00000260,2025-12-30,2026-08-03 11:22:27.148096,,Fraud Detection System
ALR00000268,TR00246850,44,Blacklisted Merchant,False Positive,2023-10-03 16:32:54,Balveer Bumb,EMP00000079,2023-10-11,2026-08-03 11:22:27.149091,,Fraud Detection System
ALR00000269,TR00164156,94,Unusual Spending Pattern,Resolved,2024-02-02 22:04:52,Adweta Edwin,EMP00000099,2024-02-14,2026-08-03 11:22:27.150177,,Fraud Detection System
ALR00000270,TR00002097,67,High Transaction Amount,Resolved,2025-08-15 21:33:12,Divya Kala,EMP00000018,2025-09-09,2026-08-03 11:22:27.151178,,Fraud Detection System
ALR00000271,TR00205648,30,Card Not Present,Resolved,2025-09-14 23:09:10,Dipta Sarin,EMP00000122,2025-10-13,2026-08-03 11:22:27.151178,,Fraud Detection System
ALR00000272,TR00075125,63,Card Not Present,False Positive,2024-06-29 17:20:24,Jeremiah Dave,EMP00000041,2024-07-19,2026-08-03 11:22:27.152976,,Fraud Detection System
ALR00000273,TR00166553,8,Location Mismatch,False Positive,2024-04-11 23:51:48,Kashvi Sarma,EMP00000045,2024-04-21,2026-08-03 11:22:27.153872,,Fraud Detection System
ALR00000274,TR00235001,72,Location Mismatch,Resolved,2020-12-20 20:16:24,Mohini Pathak,EMP00000022,2021-01-15,2026-08-03 11:22:27.153872,,Fraud Detection System
ALR00000275,TR00033395,46,High Transaction Amount,Resolved,2019-12-26 00:05:14,Nicholas Goel,EMP00000108,2020-01-04,2026-08-03 11:22:27.154870,,Fraud Detection System
ALR00000276,TR00028976,33,High Transaction Amount,Resolved,2022-09-27 13:18:37,Frederick Khurana,EMP00000208,2022-10-12,2026-08-03 11:22:27.155880,,Fraud Detection System
ALR00000277,TR00026834,62,Card Not Present,Resolved,2022-06-30 10:27:32,Hritik Kaur,EMP00000338,2022-07-19,2026-08-03 11:22:27.156871,,Fraud Detection System
ALR00000278,TR00139032,27,Unusual Spending Pattern,Under Investigation,2025-08-27 10:47:22,Lakshit Upadhyay,EMP00000023,,2026-08-03 11:22:27.156871,,Fraud Detection System
ALR00000279,TR00068066,83,Blacklisted Merchant,Resolved,2025-11-18 16:02:14,Akshay Lalla,EMP00000335,2025-12-06,2026-08-03 11:22:27.157872,,Fraud Detection System
ALR00000280,TR00152126,82,Card Not Present,Resolved,2020-07-29 08:02:44,Vaishnavi Bora,EMP00000143,2020-08-19,2026-08-03 11:22:27.158871,,Fraud Detection System
