account_id,customer_id,branch_id,account_opened_branch_id,account_number,account_type,currency,account_status,open_date,current_balance,interest_rate,account_created_city,account_created_state,created_at,updated_at,source_system
ACC00007562,CUST00005484,BR00000053,BR00000053,625814146418,Savings,INR,Frozen,2025-08-11,486858.37,4.33,TENKASI,TAMIL NADU,2026-08-03 12:14:11.523293,,Enterprise System
ACC00007563,CUST00005458,BR00000065,BR00000065,728904451845,Salary,INR,Active,2021-11-29,167976.44,2.58,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.523293,,Enterprise System
ACC00007564,CUST00005930,BR00000052,BR00000063,546065551003,Savings,INR,Active,2010-05-19,77374.5,3.92,DHANBAD,JHARKHAND,2026-08-03 12:14:11.524293,,Enterprise System
ACC00007565,CUST00005933,BR00000051,BR00000051,133435074731,Savings,INR,Active,2015-02-02,49078.73,4.13,HYDERABAD,TELANGANA,2026-08-03 12:14:11.524293,,Enterprise System
ACC00007566,CUST00005051,BR00000063,BR00000063,806862803533,Current,INR,Active,2016-02-29,2845285.63,0.0,DHANBAD,JHARKHAND,2026-08-03 12:14:11.524293,,Enterprise System
ACC00007567,CUST00005753,BR00000060,BR00000060,102678851303,Current,INR,Active,2010-04-17,1126349.43,0.0,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.525292,,Enterprise System
ACC00007568,CUST00005039,BR00000058,BR00000051,228669081010,Savings,INR,Active,2009-06-04,406474.75,3.2,HYDERABAD,TELANGANA,2026-08-03 12:14:11.525292,,Enterprise System
ACC00007569,CUST00005468,BR00000062,BR00000074,646484065793,Fixed Deposit,INR,Active,2024-09-08,2268371.56,7.21,KODAGU,KARNATAKA,2026-08-03 12:14:11.526292,,Enterprise System
ACC00007570,CUST00005604,BR00000051,BR00000051,377723001301,Salary,INR,Active,2014-10-30,88933.48,3.57,HYDERABAD,TELANGANA,2026-08-03 12:14:11.526292,,Enterprise System
ACC00007571,CUST00005365,BR00000075,BR00000075,477632087045,Savings,INR,Frozen,2014-06-01,205699.25,2.53,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.526292,,Enterprise System
ACC00007572,CUST00005687,BR00000066,BR00000066,377377934381,Fixed Deposit,INR,Active,2009-11-30,2826190.9,7.31,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.527293,,Enterprise System
ACC00007573,CUST00005355,BR00000061,BR00000061,288948770782,NRO,GBP,Active,2011-09-28,496109.1,4.99,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.527293,,Enterprise System
ACC00007574,CUST00005588,BR00000052,BR00000052,951677033677,Savings,INR,Active,2014-08-07,34951.1,3.16,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.527293,,Enterprise System
ACC00007575,CUST00005140,BR00000060,BR00000060,426223503636,Savings,INR,Active,2011-01-19,188810.96,2.58,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.527293,,Enterprise System
ACC00007576,CUST00005719,BR00000059,BR00000059,317806664348,Savings,INR,Frozen,2009-07-03,245597.08,3.99,KODAGU,KARNATAKA,2026-08-03 12:14:11.527293,,Enterprise System
ACC00007577,CUST00005112,BR00000066,BR00000066,863287463890,Savings,INR,Active,2019-02-15,399587.76,3.3,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.528293,,Enterprise System
ACC00007578,CUST00005925,BR00000061,BR00000061,703004233230,Current,INR,Active,2020-12-13,881692.54,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.528293,,Enterprise System
ACC00007579,CUST00005728,BR00000066,BR00000066,906347253670,Savings,INR,Active,2007-09-13,413485.89,4.03,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.528293,,Enterprise System
ACC00007580,CUST00005777,BR00000062,BR00000054,274900807555,Savings,INR,Active,2009-02-11,15948.36,2.52,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.528293,,Enterprise System
ACC00007581,CUST00005826,BR00000060,BR00000062,902269292931,Savings,INR,Active,2020-06-26,283972.85,3.83,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.529798,,Enterprise System
ACC00007582,CUST00005102,BR00000052,BR00000052,652903215187,Savings,INR,Active,2012-09-12,85731.28,3.47,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.529798,,Enterprise System
ACC00007583,CUST00005258,BR00000067,BR00000067,406356443156,Savings,INR,Active,2020-11-03,435467.9,4.46,JEHANABAD,BIHAR,2026-08-03 12:14:11.529798,,Enterprise System
ACC00007584,CUST00005131,BR00000056,BR00000056,828180672022,Savings,INR,Active,2025-12-05,357426.75,3.91,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.529798,,Enterprise System
ACC00007585,CUST00005172,BR00000074,BR00000074,596123212250,Current,INR,Active,2007-06-01,1194050.06,0.0,KODAGU,KARNATAKA,2026-08-03 12:14:11.530804,,Enterprise System
ACC00007586,CUST00005303,BR00000069,BR00000069,672409682517,Salary,INR,Active,2025-05-08,231786.49,3.22,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.530804,,Enterprise System
ACC00007587,CUST00005137,BR00000062,BR00000062,979048976768,Savings,INR,Active,2012-06-26,82229.86,4.09,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.530804,,Enterprise System
ACC00007588,CUST00005391,BR00000057,BR00000057,048316573821,Savings,INR,Active,2026-03-15,99235.38,4.29,JAJAPUR,ODISHA,2026-08-03 12:14:11.530804,,Enterprise System
ACC00007589,CUST00005819,BR00000065,BR00000065,785249564724,Savings,INR,Active,2015-12-08,350569.95,3.88,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.531804,,Enterprise System
ACC00007590,CUST00005190,BR00000069,BR00000069,227478603853,Recurring Deposit,INR,Active,2008-06-09,49403.46,5.58,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.531804,,Enterprise System
ACC00007591,CUST00005031,BR00000055,BR00000055,648174008270,Savings,INR,Active,2017-09-06,244502.0,2.56,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.531804,,Enterprise System
ACC00007592,CUST00005499,BR00000068,BR00000068,317284192176,Current,INR,Frozen,2009-08-14,383902.16,0.0,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.531804,,Enterprise System
ACC00007593,CUST00005228,BR00000057,BR00000057,382742229634,Savings,INR,Active,2026-05-09,94248.47,3.49,JAJAPUR,ODISHA,2026-08-03 12:14:11.531804,,Enterprise System
ACC00007594,CUST00005831,BR00000058,BR00000070,878171734281,Current,INR,Active,2019-12-12,392267.19,0.0,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.532810,,Enterprise System
ACC00007595,CUST00005155,BR00000070,BR00000070,025927727248,Savings,INR,Active,2014-07-31,291786.8,4.18,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.532810,,Enterprise System
ACC00007596,CUST00005293,BR00000075,BR00000075,042052369495,Savings,INR,Dormant,2009-11-11,208895.57,3.65,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.533810,,Enterprise System
ACC00007597,CUST00005004,BR00000073,BR00000073,706466129598,Salary,INR,Active,2014-01-16,79601.71,3.0,MANDYA,KARNATAKA,2026-08-03 12:14:11.533810,,Enterprise System
ACC00007598,CUST00005382,BR00000056,BR00000056,727159431665,Fixed Deposit,INR,Dormant,2011-05-23,362680.02,5.68,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.533810,,Enterprise System
ACC00007599,CUST00005836,BR00000074,BR00000074,872478667781,Savings,INR,Active,2008-03-03,362260.78,4.21,KODAGU,KARNATAKA,2026-08-03 12:14:11.533810,,Enterprise System
ACC00007600,CUST00005418,BR00000063,BR00000063,500893764542,Current,INR,Active,2024-08-24,84342.72,0.0,DHANBAD,JHARKHAND,2026-08-03 12:14:11.533810,,Enterprise System
ACC00007601,CUST00005042,BR00000067,BR00000067,310030812201,Salary,INR,Active,2009-05-18,151521.79,2.56,JEHANABAD,BIHAR,2026-08-03 12:14:11.534809,,Enterprise System
ACC00007602,CUST00005019,BR00000055,BR00000055,784413779235,Savings,INR,Active,2007-10-15,195722.58,4.16,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.534809,,Enterprise System
ACC00007603,CUST00005350,BR00000066,BR00000066,588288735795,NRO,AED,Active,2008-09-22,1745906.7,3.93,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.534809,,Enterprise System
ACC00007604,CUST00005548,BR00000073,BR00000073,429100703107,Savings,INR,Active,2010-06-18,20136.78,2.84,MANDYA,KARNATAKA,2026-08-03 12:14:11.534809,,Enterprise System
ACC00007605,CUST00005321,BR00000069,BR00000054,263682084240,Salary,INR,Active,2024-09-04,61128.0,2.73,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.535809,,Enterprise System
ACC00007606,CUST00005036,BR00000063,BR00000063,545139201884,NRO,AED,Active,2011-08-11,2054245.17,4.5,DHANBAD,JHARKHAND,2026-08-03 12:14:11.535809,,Enterprise System
ACC00007607,CUST00005415,BR00000070,BR00000070,524448275824,Savings,INR,Active,2020-07-16,49741.93,3.05,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.535809,,Enterprise System
ACC00007608,CUST00005684,BR00000057,BR00000057,644476763878,Savings,INR,Active,2016-04-06,402908.98,3.78,JAJAPUR,ODISHA,2026-08-03 12:14:11.536809,,Enterprise System
ACC00007609,CUST00005682,BR00000070,BR00000070,195237564914,Savings,INR,Active,2023-07-10,436851.02,4.02,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.536809,,Enterprise System
ACC00007610,CUST00005414,BR00000054,BR00000055,430873507145,Savings,INR,Active,2026-05-28,11627.96,2.77,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.537810,,Enterprise System
ACC00007611,CUST00005357,BR00000070,BR00000071,645906467552,Savings,INR,Active,2018-08-02,94623.75,4.37,CHURU,RAJASTHAN,2026-08-03 12:14:11.537810,,Enterprise System
ACC00007612,CUST00005847,BR00000066,BR00000066,363530218294,Savings,INR,Active,2023-09-05,477831.35,4.03,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.538810,,Enterprise System
ACC00007613,CUST00005786,BR00000072,BR00000072,552557837569,Savings,INR,Active,2018-05-18,113773.18,3.45,SITAMARHI,BIHAR,2026-08-03 12:14:11.538810,,Enterprise System
ACC00007614,CUST00005888,BR00000060,BR00000060,011091968434,Current,INR,Active,2020-12-06,962791.09,0.0,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.538810,,Enterprise System
ACC00007615,CUST00005617,BR00000065,BR00000065,451464943963,Salary,INR,Active,2018-04-05,186864.82,3.92,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.538810,,Enterprise System
ACC00007616,CUST00005180,BR00000053,BR00000053,055540404971,Savings,INR,Active,2008-07-08,290685.06,3.39,TENKASI,TAMIL NADU,2026-08-03 12:14:11.538810,,Enterprise System
ACC00007617,CUST00005453,BR00000065,BR00000065,806126301871,Recurring Deposit,INR,Active,2008-09-30,565379.03,6.93,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.539841,,Enterprise System
ACC00007618,CUST00005793,BR00000065,BR00000065,744585373170,Savings,INR,Active,2015-09-30,111845.68,3.26,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.539841,,Enterprise System
ACC00007619,CUST00005199,BR00000069,BR00000072,770788764843,Salary,INR,Active,2026-03-26,287000.74,2.7,SITAMARHI,BIHAR,2026-08-03 12:14:11.540433,,Enterprise System
ACC00007620,CUST00005996,BR00000053,BR00000053,409212324143,Savings,INR,Active,2016-10-11,174232.32,2.58,TENKASI,TAMIL NADU,2026-08-03 12:14:11.540433,,Enterprise System
ACC00007621,CUST00005946,BR00000074,BR00000074,605771485743,Savings,INR,Active,2011-07-05,266167.35,3.09,KODAGU,KARNATAKA,2026-08-03 12:14:11.540433,,Enterprise System
ACC00007622,CUST00005351,BR00000058,BR00000058,479491888036,Current,INR,Active,2009-05-05,2996618.07,0.0,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.540433,,Enterprise System
ACC00007623,CUST00005653,BR00000072,BR00000072,706037839406,Fixed Deposit,INR,Active,2017-12-04,1245555.44,6.1,SITAMARHI,BIHAR,2026-08-03 12:14:11.541531,,Enterprise System
ACC00007624,CUST00005041,BR00000061,BR00000061,774170824675,Current,INR,Active,2015-08-25,1718520.88,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.541531,,Enterprise System
ACC00007625,CUST00005833,BR00000060,BR00000060,071098147874,Savings,INR,Active,2018-07-09,306534.8,2.91,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.541531,,Enterprise System
ACC00007626,CUST00005601,BR00000067,BR00000067,982302481390,Savings,INR,Active,2026-02-14,43800.12,3.73,JEHANABAD,BIHAR,2026-08-03 12:14:11.541531,,Enterprise System
ACC00007627,CUST00005776,BR00000055,BR00000055,991319444260,Savings,INR,Active,2017-12-08,227974.8,2.96,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.542533,,Enterprise System
ACC00007628,CUST00005823,BR00000075,BR00000075,358457120779,Current,INR,Active,2010-02-21,1763402.66,0.0,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.542533,,Enterprise System
ACC00007629,CUST00005224,BR00000072,BR00000072,624995288952,Salary,INR,Active,2011-09-12,275834.49,3.09,SITAMARHI,BIHAR,2026-08-03 12:14:11.542533,,Enterprise System
ACC00007630,CUST00005246,BR00000060,BR00000060,151324931651,Recurring Deposit,INR,Active,2024-06-03,212417.04,6.18,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.542533,,Enterprise System
ACC00007631,CUST00005402,BR00000069,BR00000075,724667576465,Salary,INR,Active,2009-12-20,173559.94,2.77,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.543525,,Enterprise System
ACC00007632,CUST00005203,BR00000063,BR00000063,968106026970,Savings,INR,Active,2009-08-29,439859.05,3.36,DHANBAD,JHARKHAND,2026-08-03 12:14:11.543525,,Enterprise System
ACC00007633,CUST00005216,BR00000063,BR00000063,504344949747,Savings,INR,Active,2023-09-30,128400.23,3.14,DHANBAD,JHARKHAND,2026-08-03 12:14:11.543525,,Enterprise System
ACC00007634,CUST00005068,BR00000059,BR00000059,584982719547,Savings,INR,Active,2018-02-28,235037.41,2.86,KODAGU,KARNATAKA,2026-08-03 12:14:11.543525,,Enterprise System
ACC00007635,CUST00005942,BR00000053,BR00000053,033627635582,Current,INR,Active,2021-11-08,1416323.78,0.0,TENKASI,TAMIL NADU,2026-08-03 12:14:11.544527,,Enterprise System
ACC00007636,CUST00005706,BR00000053,BR00000053,157032187072,NRE,USD,Active,2023-06-26,3917274.69,6.17,TENKASI,TAMIL NADU,2026-08-03 12:14:11.544527,,Enterprise System
ACC00007637,CUST00005567,BR00000073,BR00000073,850932590576,Current,INR,Active,2008-07-06,626759.36,0.0,MANDYA,KARNATAKA,2026-08-03 12:14:11.544527,,Enterprise System
ACC00007638,CUST00005713,BR00000059,BR00000059,300529945988,Salary,INR,Active,2019-09-06,141736.43,3.76,KODAGU,KARNATAKA,2026-08-03 12:14:11.544527,,Enterprise System
ACC00007639,CUST00005692,BR00000053,BR00000053,789222216590,Savings,INR,Active,2015-03-02,22196.69,2.97,TENKASI,TAMIL NADU,2026-08-03 12:14:11.545530,,Enterprise System
ACC00007640,CUST00005027,BR00000070,BR00000070,092482808674,Savings,INR,Active,2012-09-19,173183.82,3.21,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.545530,,Enterprise System
ACC00007641,CUST00005902,BR00000074,BR00000074,968550900130,NRE,INR,Active,2018-05-04,6711787.73,6.63,KODAGU,KARNATAKA,2026-08-03 12:14:11.545530,,Enterprise System
ACC00007642,CUST00005818,BR00000060,BR00000060,408108721858,Savings,INR,Active,2025-10-07,356205.91,2.99,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.545530,,Enterprise System
ACC00007643,CUST00005451,BR00000061,BR00000061,903501790355,Current,INR,Active,2007-06-26,1349352.45,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.545530,,Enterprise System
ACC00007644,CUST00005714,BR00000061,BR00000061,373267674985,Savings,INR,Active,2013-10-09,4842.18,4.16,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.546543,,Enterprise System
ACC00007645,CUST00005502,BR00000064,BR00000064,810872354249,NRE,USD,Active,2017-03-20,3969825.15,6.57,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.546543,,Enterprise System
ACC00007646,CUST00005877,BR00000052,BR00000052,770076820212,Current,INR,Active,2025-11-05,1136656.45,0.0,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.546543,,Enterprise System
ACC00007647,CUST00005571,BR00000068,BR00000055,878554730663,Current,INR,Active,2015-05-03,2692203.85,0.0,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.547527,,Enterprise System
ACC00007648,CUST00005378,BR00000053,BR00000053,203975790394,Savings,INR,Active,2026-03-13,233892.63,3.09,TENKASI,TAMIL NADU,2026-08-03 12:14:11.547527,,Enterprise System
ACC00007649,CUST00005082,BR00000066,BR00000066,579820034302,Savings,INR,Active,2016-06-13,340527.91,4.43,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.547527,,Enterprise System
ACC00007650,CUST00005903,BR00000054,BR00000054,526559114094,Savings,INR,Active,2009-06-30,289394.48,3.77,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.547527,,Enterprise System
ACC00007651,CUST00005570,BR00000069,BR00000069,491432512228,Savings,INR,Active,2012-07-23,70447.49,3.76,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.548535,,Enterprise System
ACC00007652,CUST00005693,BR00000070,BR00000070,149211995073,Recurring Deposit,INR,Active,2022-11-28,192352.71,6.27,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.548535,,Enterprise System
ACC00007653,CUST00005448,BR00000060,BR00000060,074023110083,Salary,INR,Active,2020-06-05,88508.07,3.37,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.548535,,Enterprise System
ACC00007654,CUST00005709,BR00000054,BR00000054,826328972450,Fixed Deposit,INR,Active,2015-08-19,3572250.98,7.43,CHENGALPATTU,TAMIL NADU,2026-08-03 12:14:11.548535,,Enterprise System
ACC00007655,CUST00005480,BR00000072,BR00000065,723753951169,Savings,INR,Active,2022-07-04,357953.57,3.09,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.549440,,Enterprise System
ACC00007656,CUST00005123,BR00000064,BR00000055,265035499801,Savings,INR,Active,2023-10-16,276257.72,3.72,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.549945,,Enterprise System
ACC00007657,CUST00005593,BR00000060,BR00000060,410567775972,Recurring Deposit,INR,Active,2013-06-12,456671.73,6.03,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.549945,,Enterprise System
ACC00007658,CUST00005573,BR00000071,BR00000071,409660132310,Salary,INR,Active,2012-12-24,142710.08,3.62,CHURU,RAJASTHAN,2026-08-03 12:14:11.550952,,Enterprise System
ACC00007659,CUST00005362,BR00000067,BR00000067,741241540240,Recurring Deposit,INR,Active,2025-08-29,38248.93,5.15,JEHANABAD,BIHAR,2026-08-03 12:14:11.550952,,Enterprise System
ACC00007660,CUST00005127,BR00000062,BR00000062,276438453048,Savings,INR,Active,2013-01-06,238175.28,3.05,PURBI CHAMPARAN,BIHAR,2026-08-03 12:14:11.550952,,Enterprise System
ACC00007661,CUST00005001,BR00000055,BR00000055,949986888524,Savings,INR,Active,2011-06-18,497530.61,4.31,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.550952,,Enterprise System
ACC00007662,CUST00005781,BR00000061,BR00000067,661277056602,Current,INR,Active,2022-12-18,675282.01,0.0,JEHANABAD,BIHAR,2026-08-03 12:14:11.551951,,Enterprise System
ACC00007663,CUST00005299,BR00000063,BR00000070,737034246386,Savings,INR,Active,2020-07-20,218510.49,3.3,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.552951,,Enterprise System
ACC00007664,CUST00005574,BR00000067,BR00000067,798910284548,Savings,INR,Active,2018-05-02,299800.2,3.78,JEHANABAD,BIHAR,2026-08-03 12:14:11.552951,,Enterprise System
ACC00007665,CUST00005522,BR00000062,BR00000057,349000268759,Savings,INR,Active,2013-09-26,339357.84,2.56,JAJAPUR,ODISHA,2026-08-03 12:14:11.553951,,Enterprise System
ACC00007666,CUST00005392,BR00000059,BR00000059,890747036074,Savings,INR,Dormant,2008-01-24,433483.68,3.07,KODAGU,KARNATAKA,2026-08-03 12:14:11.553951,,Enterprise System
ACC00007667,CUST00005310,BR00000053,BR00000053,992384688281,Savings,INR,Active,2025-06-26,308542.9,3.13,TENKASI,TAMIL NADU,2026-08-03 12:14:11.553951,,Enterprise System
ACC00007668,CUST00005024,BR00000057,BR00000057,701338639938,Salary,INR,Closed,2012-12-02,172621.17,3.11,JAJAPUR,ODISHA,2026-08-03 12:14:11.553951,,Enterprise System
ACC00007669,CUST00005294,BR00000060,BR00000060,914765643479,NRO,EUR,Active,2022-10-18,284495.53,4.53,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.554951,,Enterprise System
ACC00007670,CUST00005445,BR00000062,BR00000063,468411856668,Savings,INR,Active,2020-10-17,64259.92,3.71,DHANBAD,JHARKHAND,2026-08-03 12:14:11.554951,,Enterprise System
ACC00007671,CUST00005277,BR00000071,BR00000071,588000212674,Salary,INR,Active,2019-08-06,42129.92,2.8,CHURU,RAJASTHAN,2026-08-03 12:14:11.554951,,Enterprise System
ACC00007672,CUST00005064,BR00000070,BR00000070,896168002745,NRE,AED,Active,2010-08-16,1880973.94,6.73,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.555951,,Enterprise System
ACC00007673,CUST00005686,BR00000051,BR00000053,353733533529,Savings,INR,Active,2019-04-23,216288.48,4.49,TENKASI,TAMIL NADU,2026-08-03 12:14:11.555951,,Enterprise System
ACC00007674,CUST00005918,BR00000066,BR00000066,126478239594,NRE,USD,Active,2011-12-05,9424481.6,6.47,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.555951,,Enterprise System
ACC00007675,CUST00005599,BR00000070,BR00000070,874033251216,Recurring Deposit,INR,Active,2015-01-06,75816.17,6.89,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.556951,,Enterprise System
ACC00007676,CUST00005276,BR00000059,BR00000059,737606752982,Savings,INR,Active,2010-05-20,108993.71,4.26,KODAGU,KARNATAKA,2026-08-03 12:14:11.556951,,Enterprise System
ACC00007677,CUST00005114,BR00000063,BR00000063,131346129808,Savings,INR,Active,2020-10-17,368818.57,2.73,DHANBAD,JHARKHAND,2026-08-03 12:14:11.556951,,Enterprise System
ACC00007678,CUST00005107,BR00000068,BR00000068,920165825914,NRE,USD,Active,2013-12-18,7599298.46,6.32,KARIMNAGAR,TELANGANA,2026-08-03 12:14:11.556951,,Enterprise System
ACC00007679,CUST00005104,BR00000058,BR00000058,622435325235,Savings,INR,Active,2020-04-10,446191.79,3.79,SIMDEGA,JHARKHAND,2026-08-03 12:14:11.556951,,Enterprise System
ACC00007680,CUST00005760,BR00000071,BR00000071,912138525291,Savings,INR,Active,2009-06-17,336269.77,3.85,CHURU,RAJASTHAN,2026-08-03 12:14:11.557951,,Enterprise System
ACC00007681,CUST00005482,BR00000061,BR00000061,332988857153,Current,INR,Active,2023-07-14,935374.95,0.0,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.557951,,Enterprise System
ACC00007682,CUST00005621,BR00000063,BR00000071,051634654376,Savings,INR,Active,2023-08-15,41810.68,3.46,CHURU,RAJASTHAN,2026-08-03 12:14:11.557951,,Enterprise System
ACC00007683,CUST00005439,BR00000061,BR00000061,600268229117,Savings,INR,Active,2018-08-11,196165.38,2.84,HOOGHLY,WEST BENGAL,2026-08-03 12:14:11.558951,,Enterprise System
ACC00007684,CUST00005910,BR00000073,BR00000073,634501057736,NRE,GBP,Active,2024-03-25,6227590.33,6.42,MANDYA,KARNATAKA,2026-08-03 12:14:11.558951,,Enterprise System
ACC00007685,CUST00005634,BR00000064,BR00000064,866668125617,Savings,INR,Active,2016-12-30,152567.61,4.08,THIRUVARUR,TAMIL NADU,2026-08-03 12:14:11.558951,,Enterprise System
ACC00007686,CUST00005119,BR00000062,BR00000055,689468961064,Fixed Deposit,INR,Active,2025-12-04,4730540.91,7.26,MURSHIDABAD,WEST BENGAL,2026-08-03 12:14:11.559951,,Enterprise System
ACC00007687,CUST00005239,BR00000072,BR00000072,470903765388,Savings,INR,Active,2018-10-10,135267.62,2.75,SITAMARHI,BIHAR,2026-08-03 12:14:11.559951,,Enterprise System
ACC00007688,CUST00005534,BR00000060,BR00000060,862632901965,Savings,INR,Active,2008-01-27,282134.17,3.71,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.560456,,Enterprise System
ACC00007689,CUST00005820,BR00000069,BR00000069,967202779163,Salary,INR,Active,2017-09-18,287884.76,2.98,HAMIRPUR,HIMACHAL PRADESH,2026-08-03 12:14:11.560456,,Enterprise System
ACC00007690,CUST00005558,BR00000075,BR00000075,073935092218,Savings,INR,Active,2014-04-05,387387.5,3.04,Y.S.R.,ANDHRA PRADESH,2026-08-03 12:14:11.560456,,Enterprise System
ACC00007691,CUST00005973,BR00000065,BR00000056,983807429164,NRO,EUR,Active,2024-05-29,710160.9,4.3,SRIKAKULAM,ANDHRA PRADESH,2026-08-03 12:14:11.561462,,Enterprise System
ACC00007692,CUST00005544,BR00000052,BR00000052,204831254388,Salary,INR,Active,2019-04-09,76559.74,3.61,PATHANAMTHITTA,KERALA,2026-08-03 12:14:11.561462,,Enterprise System
ACC00007693,CUST00005217,BR00000066,BR00000066,570342414016,Savings,INR,Active,2007-02-12,451321.79,2.52,Ariyalur,TAMIL NADU,2026-08-03 12:14:11.561462,,Enterprise System
ACC00007694,CUST00005460,BR00000053,BR00000053,017014615048,Fixed Deposit,INR,Active,2016-01-24,4510606.21,6.39,TENKASI,TAMIL NADU,2026-08-03 12:14:11.561462,,Enterprise System
ACC00007695,CUST00005850,BR00000067,BR00000067,267394113836,Savings,INR,Active,2021-07-01,363538.42,4.3,JEHANABAD,BIHAR,2026-08-03 12:14:11.562467,,Enterprise System
ACC00007696,CUST00005026,BR00000071,BR00000071,736305219651,Savings,INR,Active,2009-07-04,350652.26,3.25,CHURU,RAJASTHAN,2026-08-03 12:14:11.562467,,Enterprise System
ACC00007697,CUST00005746,BR00000051,BR00000051,449803382487,NRE,GBP,Active,2010-05-06,2096656.35,6.76,HYDERABAD,TELANGANA,2026-08-03 12:14:11.562467,,Enterprise System
ACC00007698,CUST00005740,BR00000070,BR00000070,123969046069,Current,INR,Active,2010-12-31,2357909.34,0.0,NAGAUR,RAJASTHAN,2026-08-03 12:14:11.562467,,Enterprise System
ACC00007699,CUST00005302,BR00000071,BR00000071,332045132266,Salary,INR,Active,2007-05-12,252867.59,3.73,CHURU,RAJASTHAN,2026-08-03 12:14:11.563467,,Enterprise System
ACC00007700,CUST00005421,BR00000060,BR00000060,943810144927,Savings,INR,Active,2016-01-06,427487.81,2.56,VIZIANAGARAM,ANDHRA PRADESH,2026-08-03 12:14:11.563467,,Enterprise System
