card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00007887,ACC00007538,0254852435473519,Credit,RuPay,2024-12-14,2029-12-13,50000.0,Active,NISHA PALLA,113,Generated,Yes,No,2026-08-03 12:14:11.765851,,Enterprise System
CD00007888,ACC00007539,7505924619118188,Credit,RuPay,2026-07-04,2031-07-03,200000.0,Stolen,PETER CHATTERJEE,268,Generated,Yes,Yes,2026-08-03 12:14:11.765851,,Enterprise System
CD00007889,ACC00007540,8049782779110877,Credit,RuPay,2024-09-07,2029-09-06,1000000.0,Active,ATHARV GOEL,490,Generated,Yes,Yes,2026-08-03 12:14:11.766893,,Enterprise System
CD00007890,ACC00007540,5675188621072713,Debit,RuPay,2021-05-08,2026-05-07,0.0,Active,ATHARV GOEL,277,Generated,Yes,No,2026-08-03 12:14:11.766893,,Enterprise System
CD00007891,ACC00007541,3269717811124205,Debit,Visa,2020-11-06,2025-11-05,0.0,Blocked,TANVI GERA,775,Generated,No,Yes,2026-08-03 12:14:11.766893,,Enterprise System
CD00007892,ACC00007542,9547998976446389,Debit,Visa,2024-12-31,2029-12-30,0.0,Active,BENJAMIN GERA,637,Generated,Yes,No,2026-08-03 12:14:11.766893,,Enterprise System
CD00007893,ACC00007542,1972502536545389,Charge,American Express,2022-06-10,2027-06-09,200000.0,Active,BENJAMIN GERA,250,Generated,Yes,No,2026-08-03 12:14:11.767848,,Enterprise System
CD00007894,ACC00007544,9305239620367519,Debit,Mastercard,2016-11-29,2021-11-28,0.0,Active,LOPA SANT,134,Generated,Yes,No,2026-08-03 12:14:11.767848,,Enterprise System
CD00007895,ACC00007546,2402226048822527,Credit,Visa,2025-12-06,2030-12-05,500000.0,Active,HENRY VALA,330,Generated,Yes,Yes,2026-08-03 12:14:11.767848,,Enterprise System
CD00007896,ACC00007547,0715287013119055,Prepaid,American Express,2016-02-24,2021-02-22,10000.0,Closed,EKAPAD MINHAS,628,Generated,No,No,2026-08-03 12:14:11.768938,,Enterprise System
CD00007897,ACC00007549,2025055540406932,Debit,Visa,2025-03-04,2030-03-03,0.0,Active,PAHAL VARUGHESE,583,Generated,Yes,Yes,2026-08-03 12:14:11.768938,,Enterprise System
CD00007898,ACC00007550,0499755311586265,Debit,RuPay,2014-03-19,2019-03-18,0.0,Active,AARNA SANDAL,148,Generated,Yes,No,2026-08-03 12:14:11.768938,,Enterprise System
CD00007899,ACC00007550,8901729093376066,Debit,Mastercard,2018-06-04,2023-06-03,0.0,Stolen,AARNA SANDAL,614,Generated,Yes,No,2026-08-03 12:14:11.768938,,Enterprise System
CD00007900,ACC00007551,5517526268938289,Debit,Visa,2013-11-21,2018-11-20,0.0,Active,NEEL RAMAN,320,Generated,Yes,No,2026-08-03 12:14:11.769945,,Enterprise System
CD00007901,ACC00007552,2148010023604829,Debit,RuPay,2022-08-24,2027-08-23,0.0,Blocked,DAMYANTI SARIN,773,Generated,Yes,No,2026-08-03 12:14:11.769945,,Enterprise System
CD00007902,ACC00007553,8275242581061451,Debit,RuPay,2013-12-20,2018-12-19,0.0,Active,EKAPAD GANESAN,936,Generated,Yes,Yes,2026-08-03 12:14:11.770548,,Enterprise System
CD00007903,ACC00007553,7017894500163091,Credit,Visa,2024-12-31,2029-12-30,200000.0,Active,EKAPAD GANESAN,181,Generated,Yes,Yes,2026-08-03 12:14:11.770548,,Enterprise System
CD00007904,ACC00007554,2571164847202667,Debit,Mastercard,2022-11-03,2027-11-02,0.0,Lost,ADWETA SAMA,814,Generated,Yes,No,2026-08-03 12:14:11.770548,,Enterprise System
CD00007905,ACC00007555,1901516028988822,Debit,Visa,2026-06-17,2031-06-16,0.0,Active,ONKAR BRAHMBHATT,771,Generated,Yes,No,2026-08-03 12:14:11.771555,,Enterprise System
CD00007906,ACC00007556,5188049442266113,Debit,RuPay,2022-10-24,2027-10-23,0.0,Stolen,DALBIR KARAN,898,Generated,Yes,No,2026-08-03 12:14:11.771555,,Enterprise System
CD00007907,ACC00007558,9188016347107230,Debit,Visa,2016-02-10,2021-02-08,0.0,Closed,WRIDESH BORRA,265,Generated,Yes,No,2026-08-03 12:14:11.771555,,Enterprise System
CD00007908,ACC00007559,8929702789621137,Prepaid,RuPay,2022-12-17,2027-12-16,25000.0,Active,ZAITRA RAGHAVAN,616,Generated,Yes,No,2026-08-03 12:14:11.771555,,Enterprise System
CD00007909,ACC00007560,3746982544034269,Debit,Visa,2018-03-24,2023-03-23,0.0,Lost,ANITA MORAR,987,Generated,No,Yes,2026-08-03 12:14:11.771555,,Enterprise System
CD00007910,ACC00007560,6607759786499018,Debit,RuPay,2021-06-04,2026-06-03,0.0,Active,ANITA MORAR,437,Generated,Yes,Yes,2026-08-03 12:14:11.773186,,Enterprise System
CD00007911,ACC00007561,0446129863320850,Debit,Visa,2025-05-18,2030-05-17,0.0,Active,TRIYA KURIAN,679,Generated,Yes,No,2026-08-03 12:14:11.773186,,Enterprise System
CD00007912,ACC00007561,9566395116933705,Debit,Visa,2022-11-21,2027-11-20,0.0,Active,TRIYA KURIAN,671,Generated,Yes,No,2026-08-03 12:14:11.773186,,Enterprise System
CD00007913,ACC00007562,2500464511137446,Debit,Mastercard,2025-10-11,2030-10-10,0.0,Blocked,KAI PAU,251,Generated,Yes,No,2026-08-03 12:14:11.773186,,Enterprise System
CD00007914,ACC00007562,8385706840581239,Credit,Mastercard,2026-02-16,2031-02-15,500000.0,Active,KAI PAU,859,Generated,Yes,No,2026-08-03 12:14:11.774070,,Enterprise System
CD00007915,ACC00007563,2187016768119942,Debit,Visa,2022-04-10,2027-04-09,0.0,Blocked,ATI VISWANATHAN,344,Generated,No,No,2026-08-03 12:14:11.774070,,Enterprise System
CD00007916,ACC00007563,9967142890638072,Debit,Mastercard,2025-03-05,2030-03-04,0.0,Active,ATI VISWANATHAN,306,Generated,Yes,No,2026-08-03 12:14:11.774070,,Enterprise System
CD00007917,ACC00007564,6670620469786562,Debit,Visa,2019-04-26,2024-04-24,0.0,Active,GIRIK NARASIMHAN,140,Generated,Yes,No,2026-08-03 12:14:11.775072,,Enterprise System
CD00007918,ACC00007566,7510892452440711,Credit,Mastercard,2020-03-28,2025-03-27,50000.0,Active,BISHAKHA WALLA,458,Generated,Yes,No,2026-08-03 12:14:11.775072,,Enterprise System
CD00007919,ACC00007567,3229805845557729,Credit,Visa,2018-10-01,2023-09-30,1000000.0,Active,RAKSHA KARPE,326,Generated,Yes,No,2026-08-03 12:14:11.775072,,Enterprise System
CD00007920,ACC00007568,2104275828720970,Debit,Visa,2015-10-06,2020-10-04,0.0,Active,ZEHAAN KOTA,362,Generated,Yes,No,2026-08-03 12:14:11.776070,,Enterprise System
CD00007921,ACC00007568,6567569587922691,Prepaid,Visa,2016-06-23,2021-06-22,50000.0,Active,ZEHAAN KOTA,970,Generated,No,No,2026-08-03 12:14:11.776070,,Enterprise System
CD00007922,ACC00007570,1873051462238424,Debit,Visa,2023-06-06,2028-06-04,0.0,Expired,ANITA PRASAD,200,Generated,No,Yes,2026-08-03 12:14:11.776070,,Enterprise System
CD00007923,ACC00007574,2892729596588312,Debit,Visa,2016-12-08,2021-12-07,0.0,Active,SAUMYA DOCTOR,849,Generated,Yes,No,2026-08-03 12:14:11.776070,,Enterprise System
CD00007924,ACC00007575,3157893290644401,Debit,American Express,2026-04-22,2031-04-21,0.0,Active,VARSHA RAY,197,Generated,Yes,No,2026-08-03 12:14:11.777069,,Enterprise System
CD00007925,ACC00007576,4361354334205321,Debit,Mastercard,2018-06-25,2023-06-24,0.0,Active,WYATT BHARGAVA,897,Generated,Yes,No,2026-08-03 12:14:11.777069,,Enterprise System
CD00007926,ACC00007576,7473273647769639,Debit,Mastercard,2009-11-26,2014-11-25,0.0,Active,WYATT BHARGAVA,477,Generated,Yes,No,2026-08-03 12:14:11.777069,,Enterprise System
CD00007927,ACC00007577,0715541319446204,Debit,Visa,2024-06-10,2029-06-09,0.0,Active,WATIKA BARAD,359,Generated,Yes,No,2026-08-03 12:14:11.777069,,Enterprise System
CD00007928,ACC00007577,8596148997749820,Debit,Mastercard,2023-06-20,2028-06-18,0.0,Blocked,WATIKA BARAD,712,Generated,Yes,No,2026-08-03 12:14:11.778069,,Enterprise System
CD00007929,ACC00007578,4767394095998606,Credit,Visa,2023-04-27,2028-04-25,50000.0,Stolen,VRINDA AGGARWAL,922,Generated,Yes,No,2026-08-03 12:14:11.778069,,Enterprise System
CD00007930,ACC00007579,6256776888928699,Debit,RuPay,2017-05-02,2022-05-01,0.0,Active,BHAVINI MAMMEN,206,Pending,Yes,No,2026-08-03 12:14:11.778069,,Enterprise System
CD00007931,ACC00007580,1179491808878044,Credit,Mastercard,2017-05-09,2022-05-08,50000.0,Active,CHASMUM RAGHAVAN,278,Generated,Yes,Yes,2026-08-03 12:14:11.779070,,Enterprise System
CD00007932,ACC00007581,5374178891102969,Debit,Mastercard,2023-05-23,2028-05-21,0.0,Active,AARAV CHAR,347,Generated,Yes,No,2026-08-03 12:14:11.779070,,Enterprise System
CD00007933,ACC00007583,3017005625203309,Debit,Mastercard,2023-01-30,2028-01-29,0.0,Active,QUINCY JOHAL,565,Generated,No,No,2026-08-03 12:14:11.779070,,Enterprise System
CD00007934,ACC00007583,6706371517172932,Debit,RuPay,2024-03-13,2029-03-12,0.0,Active,QUINCY JOHAL,746,Generated,Yes,No,2026-08-03 12:14:11.779070,,Enterprise System
CD00007935,ACC00007584,9566830247342504,Debit,Visa,2026-02-20,2031-02-19,0.0,Active,WIDISHA PANDIT,137,Generated,Yes,No,2026-08-03 12:14:11.780069,,Enterprise System
CD00007936,ACC00007585,8032091220266219,Debit,RuPay,2015-10-11,2020-10-09,0.0,Active,MAX BANERJEE,429,Generated,No,No,2026-08-03 12:14:11.780575,,Enterprise System
CD00007937,ACC00007585,9348585217340735,Debit,Visa,2019-06-27,2024-06-25,0.0,Active,MAX BANERJEE,969,Generated,Yes,No,2026-08-03 12:14:11.780575,,Enterprise System
CD00007938,ACC00007586,6686526509321605,Debit,RuPay,2026-02-01,2031-01-31,0.0,Active,ADVIKA KALA,201,Generated,Yes,No,2026-08-03 12:14:11.780575,,Enterprise System
CD00007939,ACC00007586,0853008486571544,Prepaid,American Express,2026-04-10,2031-04-09,10000.0,Active,ADVIKA KALA,659,Generated,Yes,No,2026-08-03 12:14:11.780575,,Enterprise System
CD00007940,ACC00007587,8042367548068884,Credit,Mastercard,2020-05-08,2025-05-07,100000.0,Active,DAKSH RAJAN,824,Generated,Yes,Yes,2026-08-03 12:14:11.781582,,Enterprise System
CD00007941,ACC00007588,4389272624620472,Credit,RuPay,2026-05-26,2031-05-25,1000000.0,Active,YUVRAJ CHAUHAN,632,Pending,Yes,Yes,2026-08-03 12:14:11.781582,,Enterprise System
CD00007942,ACC00007589,9434060938759864,Debit,Mastercard,2021-04-30,2026-04-29,0.0,Closed,VASUDHA SHARAF,592,Generated,Yes,Yes,2026-08-03 12:14:11.781582,,Enterprise System
CD00007943,ACC00007591,2846812978992479,Debit,Mastercard,2018-04-09,2023-04-08,0.0,Active,LAKSH SAHOTA,118,Generated,Yes,No,2026-08-03 12:14:11.782591,,Enterprise System
CD00007944,ACC00007592,3901030040107274,Credit,RuPay,2017-08-08,2022-08-07,100000.0,Active,VAMAKSHI MANDAL,338,Generated,Yes,Yes,2026-08-03 12:14:11.782591,,Enterprise System
CD00007945,ACC00007592,4183224465029002,Prepaid,RuPay,2020-03-12,2025-03-11,10000.0,Active,VAMAKSHI MANDAL,980,Generated,Yes,No,2026-08-03 12:14:11.782591,,Enterprise System
CD00007946,ACC00007593,1966513497626732,Debit,Visa,2026-05-22,2031-05-21,0.0,Active,MEERA DUGAR,914,Pending,Yes,Yes,2026-08-03 12:14:11.782591,,Enterprise System
CD00007947,ACC00007594,0553280181511698,Debit,Visa,2020-11-09,2025-11-08,0.0,Stolen,UCCHAL BAWA,855,Generated,Yes,Yes,2026-08-03 12:14:11.783592,,Enterprise System
CD00007948,ACC00007595,1294783070349662,Debit,Visa,2024-12-02,2029-12-01,0.0,Active,ABHIMANYU KALA,215,Generated,Yes,Yes,2026-08-03 12:14:11.783592,,Enterprise System
CD00007949,ACC00007596,2308737545828367,Credit,Mastercard,2021-05-27,2026-05-26,1000000.0,Expired,MAHIKA MODY,359,Pending,Yes,No,2026-08-03 12:14:11.783592,,Enterprise System
CD00007950,ACC00007599,0458093706756568,Debit,Mastercard,2010-05-06,2015-05-05,0.0,Active,FARAS BHANDARI,182,Generated,Yes,Yes,2026-08-03 12:14:11.784590,,Enterprise System
CD00007951,ACC00007601,6696536283735385,Debit,RuPay,2015-03-30,2020-03-28,0.0,Active,DAKSHESH EDWIN,106,Generated,Yes,Yes,2026-08-03 12:14:11.784590,,Enterprise System
CD00007952,ACC00007601,2045870571598514,Debit,American Express,2009-12-07,2014-12-06,0.0,Active,DAKSHESH EDWIN,841,Pending,Yes,No,2026-08-03 12:14:11.784590,,Enterprise System
CD00007953,ACC00007602,0948328008386532,Debit,RuPay,2009-03-20,2014-03-19,0.0,Active,CHAAYA SOOD,357,Generated,Yes,No,2026-08-03 12:14:11.785589,,Enterprise System
CD00007954,ACC00007603,3105259991804077,Debit,Visa,2021-06-18,2026-06-17,0.0,Active,GAURIKA SHENOY,956,Generated,Yes,No,2026-08-03 12:14:11.785589,,Enterprise System
CD00007955,ACC00007604,2852472273255043,Debit,RuPay,2017-10-13,2022-10-12,0.0,Active,ALEXANDER MOHAN,320,Generated,Yes,No,2026-08-03 12:14:11.785589,,Enterprise System
CD00007956,ACC00007606,7542877853128961,Debit,Visa,2019-02-01,2024-01-31,0.0,Active,TEERTH DAYAL,948,Generated,Yes,No,2026-08-03 12:14:11.786589,,Enterprise System
CD00007957,ACC00007606,4841269263560958,Credit,Mastercard,2014-10-04,2019-10-03,500000.0,Active,TEERTH DAYAL,770,Generated,Yes,No,2026-08-03 12:14:11.786589,,Enterprise System
CD00007958,ACC00007607,3249557822178786,Debit,RuPay,2022-11-23,2027-11-22,0.0,Active,HEMANI TANK,559,Generated,Yes,No,2026-08-03 12:14:11.786589,,Enterprise System
CD00007959,ACC00007608,0163510117818108,Debit,Visa,2021-07-08,2026-07-07,0.0,Active,ODIKA KADE,485,Generated,Yes,Yes,2026-08-03 12:14:11.787589,,Enterprise System
CD00007960,ACC00007609,3880744893555245,Debit,Mastercard,2025-05-08,2030-05-07,0.0,Active,SAMAKSH NAGY,482,Pending,Yes,No,2026-08-03 12:14:11.787589,,Enterprise System
CD00007961,ACC00007609,2566126977756427,Credit,Mastercard,2025-02-13,2030-02-12,200000.0,Active,SAMAKSH NAGY,300,Generated,Yes,No,2026-08-03 12:14:11.787589,,Enterprise System
CD00007962,ACC00007611,8634309994809902,Debit,Visa,2020-03-26,2025-03-25,0.0,Active,MASON LAD,326,Generated,Yes,Yes,2026-08-03 12:14:11.788588,,Enterprise System
CD00007963,ACC00007612,9566498667061695,Debit,RuPay,2026-03-03,2031-03-02,0.0,Active,HEMANGINI REDDY,605,Generated,Yes,No,2026-08-03 12:14:11.788588,,Enterprise System
CD00007964,ACC00007613,3700445201670055,Credit,RuPay,2020-02-09,2025-02-07,500000.0,Active,AGASTYA KOSHY,546,Pending,No,No,2026-08-03 12:14:11.788588,,Enterprise System
CD00007965,ACC00007614,6000524848921088,Debit,American Express,2023-10-11,2028-10-09,0.0,Active,CHAAYA MALL,430,Generated,Yes,No,2026-08-03 12:14:11.789590,,Enterprise System
CD00007966,ACC00007615,6213981485629754,Debit,RuPay,2021-01-27,2026-01-26,0.0,Active,GAURAV MUTTI,683,Generated,No,Yes,2026-08-03 12:14:11.789590,,Enterprise System
CD00007967,ACC00007616,1043590977822948,Debit,RuPay,2022-07-01,2027-06-30,0.0,Active,IRYA MANI,240,Generated,No,No,2026-08-03 12:14:11.790175,,Enterprise System
CD00007968,ACC00007618,6224414990409310,Debit,Visa,2026-01-15,2031-01-14,0.0,Active,CHAMAN NARASIMHAN,849,Generated,Yes,Yes,2026-08-03 12:14:11.790175,,Enterprise System
CD00007969,ACC00007619,4891110705003264,Debit,Visa,2026-06-09,2031-06-08,0.0,Active,UPMA BEHL,376,Generated,Yes,No,2026-08-03 12:14:11.790175,,Enterprise System
CD00007970,ACC00007620,5288599130117105,Prepaid,RuPay,2019-12-04,2024-12-02,50000.0,Active,BHAVNA ACHARYA,327,Generated,Yes,No,2026-08-03 12:14:11.791181,,Enterprise System
CD00007971,ACC00007620,1596011518045741,Debit,RuPay,2024-01-20,2029-01-18,0.0,Active,BHAVNA ACHARYA,311,Generated,Yes,No,2026-08-03 12:14:11.791181,,Enterprise System
CD00007972,ACC00007621,4882906429563538,Debit,RuPay,2016-05-14,2021-05-13,0.0,Active,OMKAAR BEHL,554,Generated,Yes,Yes,2026-08-03 12:14:11.791181,,Enterprise System
CD00007973,ACC00007621,5561250481969863,Debit,Visa,2012-07-23,2017-07-22,0.0,Active,OMKAAR BEHL,494,Generated,No,No,2026-08-03 12:14:11.792190,,Enterprise System
CD00007974,ACC00007622,5657457956282806,Debit,RuPay,2019-11-23,2024-11-21,0.0,Active,NATHAN KUNDA,804,Generated,Yes,Yes,2026-08-03 12:14:11.792190,,Enterprise System
CD00007975,ACC00007622,9358488320424228,Debit,American Express,2016-12-08,2021-12-07,0.0,Active,NATHAN KUNDA,290,Generated,Yes,No,2026-08-03 12:14:11.792190,,Enterprise System
CD00007976,ACC00007624,4985655767485459,Debit,Mastercard,2026-07-23,2031-07-22,0.0,Active,CHARAN JAGGI,540,Generated,Yes,Yes,2026-08-03 12:14:11.793181,,Enterprise System
CD00007977,ACC00007625,8756441675566113,Debit,Visa,2019-04-02,2024-03-31,0.0,Active,GAURANG NAYAK,330,Generated,Yes,No,2026-08-03 12:14:11.793181,,Enterprise System
CD00007978,ACC00007626,3446289303107416,Debit,RuPay,2026-02-25,2031-02-24,0.0,Active,VAISHNAVI OZA,819,Generated,Yes,No,2026-08-03 12:14:11.793181,,Enterprise System
CD00007979,ACC00007627,6722572735826244,Credit,Visa,2023-12-31,2028-12-29,200000.0,Active,IJAYA SINGH,507,Generated,No,No,2026-08-03 12:14:11.794182,,Enterprise System
CD00007980,ACC00007629,6067582521213781,Credit,RuPay,2023-08-01,2028-07-30,50000.0,Active,LABAN ATWAL,561,Generated,No,No,2026-08-03 12:14:11.794182,,Enterprise System
CD00007981,ACC00007629,6949030196490575,Debit,Mastercard,2025-04-21,2030-04-20,0.0,Active,LABAN ATWAL,703,Generated,Yes,Yes,2026-08-03 12:14:11.794182,,Enterprise System
CD00007982,ACC00007631,2824455148442857,Debit,Visa,2014-07-21,2019-07-20,0.0,Active,LAKSHMI ANAND,935,Generated,Yes,No,2026-08-03 12:14:11.795285,,Enterprise System
CD00007983,ACC00007632,5343070485453502,Debit,Mastercard,2023-07-06,2028-07-04,0.0,Active,LILA BAWA,145,Generated,Yes,Yes,2026-08-03 12:14:11.795285,,Enterprise System
CD00007984,ACC00007633,6383997929452237,Debit,Mastercard,2024-07-17,2029-07-16,0.0,Active,WRIDDHISH PERI,330,Generated,Yes,No,2026-08-03 12:14:11.795285,,Enterprise System
CD00007985,ACC00007634,0558812371208339,Debit,Mastercard,2023-06-11,2028-06-09,0.0,Active,OLIVER DATTA,430,Generated,Yes,Yes,2026-08-03 12:14:11.796273,,Enterprise System
CD00007986,ACC00007636,6203880558417997,Credit,Visa,2026-01-11,2031-01-10,200000.0,Active,YATAN SUBRAMANIAN,770,Pending,Yes,No,2026-08-03 12:14:11.796273,,Enterprise System
CD00007987,ACC00007637,4942054964297660,Debit,Visa,2020-07-29,2025-07-28,0.0,Active,MATTHEW DUGAR,571,Generated,Yes,No,2026-08-03 12:14:11.796273,,Enterprise System
CD00007988,ACC00007638,0383745896796888,Debit,RuPay,2021-01-22,2026-01-21,0.0,Active,WARHI BHARDWAJ,711,Generated,Yes,Yes,2026-08-03 12:14:11.797270,,Enterprise System
CD00007989,ACC00007639,5173109013971972,Debit,Mastercard,2016-08-15,2021-08-14,0.0,Active,MANYA BANERJEE,510,Generated,Yes,No,2026-08-03 12:14:11.797270,,Enterprise System
CD00007990,ACC00007640,1881668645955010,Debit,RuPay,2023-07-11,2028-07-09,0.0,Active,LIBNI LALLA,553,Generated,Yes,Yes,2026-08-03 12:14:11.797270,,Enterprise System
CD00007991,ACC00007640,8429372905619082,Credit,RuPay,2025-03-23,2030-03-22,1000000.0,Blocked,LIBNI LALLA,234,Generated,Yes,No,2026-08-03 12:14:11.798271,,Enterprise System
CD00007992,ACC00007641,2710366600326925,Credit,RuPay,2026-03-21,2031-03-20,1000000.0,Blocked,CHASMUM GOUR,724,Generated,No,No,2026-08-03 12:14:11.798271,,Enterprise System
CD00007993,ACC00007641,4167981530119523,Debit,RuPay,2022-07-08,2027-07-07,0.0,Closed,CHASMUM GOUR,382,Generated,Yes,No,2026-08-03 12:14:11.798271,,Enterprise System
CD00007994,ACC00007642,8679915571349327,Credit,RuPay,2025-12-02,2030-12-01,200000.0,Expired,VRINDA BARIA,947,Generated,Yes,No,2026-08-03 12:14:11.798271,,Enterprise System
CD00007995,ACC00007642,3029594965136950,Debit,RuPay,2025-12-03,2030-12-02,0.0,Active,VRINDA BARIA,903,Generated,Yes,No,2026-08-03 12:14:11.798271,,Enterprise System
CD00007996,ACC00007643,2633095737219686,Debit,Visa,2021-10-28,2026-10-27,0.0,Active,YASHASVI BALAKRISHNAN,922,Generated,Yes,No,2026-08-03 12:14:11.799777,,Enterprise System
CD00007997,ACC00007644,9602355064873963,Debit,Visa,2025-12-11,2030-12-10,0.0,Lost,EKARAJ SETH,389,Pending,Yes,Yes,2026-08-03 12:14:11.799777,,Enterprise System
CD00007998,ACC00007645,5886839469126644,Debit,Visa,2022-09-03,2027-09-02,0.0,Active,CHATRESH BANERJEE,878,Generated,No,No,2026-08-03 12:14:11.799777,,Enterprise System
CD00007999,ACC00007646,3261944289464820,Prepaid,Mastercard,2026-01-08,2031-01-07,10000.0,Active,KRITIKA SINGH,113,Generated,Yes,No,2026-08-03 12:14:11.801114,,Enterprise System
CD00008000,ACC00007647,0101158415429980,Debit,Mastercard,2019-08-16,2024-08-14,0.0,Active,NICHOLAS SAWHNEY,861,Generated,Yes,No,2026-08-03 12:14:11.801114,,Enterprise System
CD00008001,ACC00007647,5263545025210286,Credit,Mastercard,2024-02-10,2029-02-08,1000000.0,Active,NICHOLAS SAWHNEY,427,Generated,Yes,No,2026-08-03 12:14:11.801114,,Enterprise System
CD00008002,ACC00007648,8346764238302507,Debit,RuPay,2026-06-14,2031-06-13,0.0,Active,DAKSH MANI,212,Generated,Yes,No,2026-08-03 12:14:11.802120,,Enterprise System
CD00008003,ACC00007649,4938887962561972,Prepaid,RuPay,2024-01-05,2029-01-03,10000.0,Active,MEGHANA RATTAN,512,Generated,Yes,No,2026-08-03 12:14:11.802120,,Enterprise System
CD00008004,ACC00007650,5608077915953418,Debit,American Express,2023-12-29,2028-12-27,0.0,Active,GABRIEL DESAI,845,Generated,Yes,No,2026-08-03 12:14:11.802120,,Enterprise System
CD00008005,ACC00007650,5779768316187202,Debit,RuPay,2018-12-01,2023-11-30,0.0,Active,GABRIEL DESAI,584,Generated,Yes,No,2026-08-03 12:14:11.802120,,Enterprise System
CD00008006,ACC00007651,5665007253939995,Credit,Mastercard,2015-03-21,2020-03-19,200000.0,Active,VEER VOHRA,259,Generated,Yes,No,2026-08-03 12:14:11.803125,,Enterprise System
CD00008007,ACC00007651,1759356628004387,Charge,Visa,2018-04-20,2023-04-19,200000.0,Closed,VEER VOHRA,460,Pending,Yes,No,2026-08-03 12:14:11.803125,,Enterprise System
CD00008008,ACC00007653,2864534883021709,Debit,Visa,2023-06-20,2028-06-18,0.0,Active,SARTHAK BAINS,283,Generated,Yes,No,2026-08-03 12:14:11.803125,,Enterprise System
CD00008009,ACC00007655,9252419273591370,Debit,Visa,2025-10-21,2030-10-20,0.0,Active,YUG MADAN,321,Generated,Yes,No,2026-08-03 12:14:11.804121,,Enterprise System
CD00008010,ACC00007658,8660822687680561,Debit,Mastercard,2022-06-01,2027-05-31,0.0,Blocked,THEODORE JHA,329,Generated,Yes,No,2026-08-03 12:14:11.804121,,Enterprise System
CD00008011,ACC00007660,0203834062553135,Debit,RuPay,2016-11-12,2021-11-11,0.0,Active,ESHANA CHAKRABORTY,675,Generated,Yes,No,2026-08-03 12:14:11.804121,,Enterprise System
CD00008012,ACC00007661,7916499900624216,Debit,Visa,2013-03-25,2018-03-24,0.0,Active,OESHI MANI,819,Generated,Yes,No,2026-08-03 12:14:11.805124,,Enterprise System
CD00008013,ACC00007661,4724439349707741,Prepaid,Visa,2013-02-19,2018-02-18,10000.0,Active,OESHI MANI,307,Generated,Yes,No,2026-08-03 12:14:11.805124,,Enterprise System
CD00008014,ACC00007662,4662354161348628,Debit,Mastercard,2025-11-12,2030-11-11,0.0,Closed,TRIYA BATTA,607,Generated,Yes,No,2026-08-03 12:14:11.805124,,Enterprise System
CD00008015,ACC00007662,5886678201334124,Credit,RuPay,2023-02-09,2028-02-08,500000.0,Active,TRIYA BATTA,369,Pending,No,No,2026-08-03 12:14:11.806130,,Enterprise System
CD00008016,ACC00007663,2815340835490055,Debit,Mastercard,2023-11-24,2028-11-22,0.0,Stolen,VEDIKA VERMA,609,Generated,Yes,No,2026-08-03 12:14:11.806130,,Enterprise System
CD00008017,ACC00007663,3863410257036163,Debit,RuPay,2023-08-29,2028-08-27,0.0,Closed,VEDIKA VERMA,948,Generated,Yes,No,2026-08-03 12:14:11.806130,,Enterprise System
CD00008018,ACC00007664,4084471910951690,Debit,Visa,2019-09-30,2024-09-28,0.0,Active,RANBIR PARSA,845,Pending,No,No,2026-08-03 12:14:11.806130,,Enterprise System
CD00008019,ACC00007666,0190493941211704,Debit,Mastercard,2016-12-10,2021-12-09,0.0,Active,EKANI PALAN,152,Generated,No,No,2026-08-03 12:14:11.807127,,Enterprise System
CD00008020,ACC00007666,8988472713292519,Credit,Mastercard,2011-07-11,2016-07-09,1000000.0,Active,EKANI PALAN,882,Generated,Yes,No,2026-08-03 12:14:11.807127,,Enterprise System
CD00008021,ACC00007667,8265783148012599,Debit,RuPay,2025-08-31,2030-08-30,0.0,Active,AMARA NADIG,626,Generated,Yes,Yes,2026-08-03 12:14:11.807127,,Enterprise System
CD00008022,ACC00007668,2448715536993370,Credit,RuPay,2017-12-14,2022-12-13,50000.0,Active,MOHAMMED SAHNI,783,Generated,Yes,No,2026-08-03 12:14:11.808117,,Enterprise System
CD00008023,ACC00007668,9063625882014683,Debit,Visa,2020-11-08,2025-11-07,0.0,Active,MOHAMMED SAHNI,112,Generated,Yes,No,2026-08-03 12:14:11.808117,,Enterprise System
CD00008024,ACC00007669,5603574336269085,Credit,RuPay,2026-06-23,2031-06-22,500000.0,Active,IKBAL BATH,219,Pending,Yes,No,2026-08-03 12:14:11.808117,,Enterprise System
CD00008025,ACC00007670,9641909792409703,Credit,Mastercard,2025-02-20,2030-02-19,200000.0,Active,VAISHNAVI BAHRI,460,Generated,Yes,Yes,2026-08-03 12:14:11.808117,,Enterprise System
CD00008026,ACC00007671,7245329389218216,Debit,RuPay,2022-06-27,2027-06-26,0.0,Active,FREDERICK MERCHANT,197,Generated,Yes,Yes,2026-08-03 12:14:11.808117,,Enterprise System
CD00008027,ACC00007671,7431912791781198,Debit,Mastercard,2025-07-28,2030-07-27,0.0,Active,FREDERICK MERCHANT,973,Generated,Yes,Yes,2026-08-03 12:14:11.809771,,Enterprise System
